"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Cell_Type","Sex","metadata"
"Collecting duct acid secretion","1/27",0.198359809064203,0.386801627675196,0,0,4.70346628679962,7.60866891314515,"ATP6V0C","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Phototransduction","1/27",0.198359809064203,0.386801627675196,0,0,4.70346628679962,7.60866891314515,"CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Pancreatic secretion","2/105",0.211006832977867,0.406383530179596,0,0,2.38002773925104,3.70300129267597,"CCK;ATP1B1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Cholinergic synapse","2/113",0.234977965395952,0.445117741438275,0,0,2.20759890325108,3.19718498818785,"CAMK2D;CAMK2A","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"SNARE interactions in vesicular transport","1/33",0.236825464996005,0.445117741438275,0,0,3.82040895061728,5.50303870867089,"VAMP2","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Leukocyte transendothelial migration","2/115",0.240998521068978,0.447568681985245,0,0,2.16830649150772,3.08542312383848,"ACTB;ACTG1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Thyroid cancer","1/37",0.26144436432513,0.475814914390788,0,0,3.39523319615912,4.55482000338841,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Aldosterone-regulated sodium reabsorption","1/38",0.267474739965221,0.475814914390788,0,0,3.3033033033033,4.35616565121794,"ATP1B1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Lysosome","2/124",0.268155511863343,0.475814914390788,0,0,2.00743305162407,2.64215969205718,"CLTC;ATP6V0C","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Platelet activation","2/125",0.271175167146003,0.475814914390788,0,0,1.99101146290966,2.59825063370104,"ACTB;ACTG1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Pathways in cancer","6/535",0.271458508851154,0.475814914390788,0,0,1.39486833708596,1.81883295128412,"HSP90AA1;CAMK2D;CAMK2A;ARNT;BRAF;CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Ferroptosis","1/40",0.279389068879657,0.484274386058072,0,0,3.13358657803102,3.99579278859102,"FTL1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Bladder cancer","1/41",0.285273808512366,0.489040814592627,0,0,3.05509259259259,3.83202044488016,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Serotonergic synapse","2/132",0.29229350799056,0.495076956042565,0,0,1.8831342570473,2.3162491425323,"HTR2C;BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Carbohydrate digestion and absorption","1/43",0.296900380130605,0.495076956042565,0,0,2.90931804820694,3.53295544108787,"ATP1B1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Estrogen signaling pathway","2/134",0.298315601717956,0.495076956042565,0,0,1.85441370223979,2.24310490917532,"HSP90AA1;CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Insulin signaling pathway","2/139",0.313333903056076,0.507467945663043,0,0,1.78628099922927,2.07295386682128,"BRAF;CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Proteasome","1/46",0.313988702055775,0.507467945663043,0,0,2.71495198902606,3.14499569926247,"PSMA3","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Vascular smooth muscle contraction","2/140",0.316329931815415,0.507467945663043,0,0,1.77324691691421,2.04095315644193,"BRAF;CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Apoptosis","2/141",0.319323051951623,0.507467945663043,0,0,1.76040037535189,2.00958854567914,"ACTB;ACTG1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Human T-cell leukemia virus 1 infection","3/245",0.322415370502243,0.507467945663043,0,0,1.5182076446281,1.71848139002761,"CANX;VDAC1;SLC25A4","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Systemic lupus erythematosus","2/143",0.325299965168618,0.507467945663043,0,0,1.73525395357033,1.94870329549942,"H3F3B;GRIN2B","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Cholesterol metabolism","1/49",0.330664190415325,0.510728848562284,0,0,2.5448816872428,2.81629827930606,"VDAC1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Arginine and proline metabolism","1/50",0.336132666087276,0.514085254015834,0,0,2.49281934996221,2.71779469441579,"CKB","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Phospholipase D signaling pathway","2/149",0.343145729525744,0.519715862194331,0,0,1.66392022647568,1.77972916512972,"GRM5;GRM7","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Hippo signaling pathway","2/159",0.37254195740229,0.556760484769984,0,0,1.55714681330854,1.53753549934106,"ACTB;ACTG1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Wnt signaling pathway","2/160",0.375453968642801,0.556760484769984,0,0,1.54721283119742,1.51567970866405,"CAMK2D;CAMK2A","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Endometrial cancer","1/58",0.378311611446271,0.556760484769984,0,0,2.14208360407191,2.08218463605762,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Protein processing in endoplasmic reticulum","2/163",0.384156798478543,0.560079070678998,0,0,1.51815130589098,1.45242215622084,"HSP90AA1;CANX","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Cell adhesion molecules (CAMs)","2/170",0.4042569735219,0.583926739531633,0,0,1.45437740313517,1.31723620257562,"CADM1;NEGR1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Aminoacyl-tRNA biosynthesis","1/66",0.417826100458948,0.59255337883269,0,0,1.87768281101614,1.63863493842327,"SARS","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Non-small cell lung cancer","1/66",0.417826100458948,0.59255337883269,0,0,1.87768281101614,1.63863493842327,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Glycolysis / Gluconeogenesis","1/67",0.422586517870758,0.593905376467012,0,0,1.84913954358399,1.59277682901259,"ENO2","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Acute myeloid leukemia","1/69",0.431991598261632,0.596377781670926,0,0,1.79457153231663,1.5062720712338,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Cortisol synthesis and secretion","1/69",0.431991598261632,0.596377781670926,0,0,1.79457153231663,1.5062720712338,"PBX1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Bile secretion","1/72",0.445814482624984,0.604757037299978,0,0,1.71848374195792,1.38828116673157,"ATP1B1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Melanoma","1/72",0.445814482624984,0.604757037299978,0,0,1.71848374195792,1.38828116673157,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Pancreatic cancer","1/75",0.459302990159861,0.613061820228952,0,0,1.64856523189857,1.28265822833626,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Chronic myeloid leukemia","1/76",0.46372624863472,0.613061820228952,0,0,1.62650205761317,1.24990320618148,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Pertussis","1/76",0.46372624863472,0.613061820228952,0,0,1.62650205761317,1.24990320618148,"CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Cardiac muscle contraction","1/78",0.472465160908708,0.619366093292087,0,0,1.58409491742825,1.18774053723555,"ATP1B1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Chemokine signaling pathway","2/197",0.478615305505929,0.622199897157708,0,0,1.25128205128205,0.922017345245745,"BRAF;CX3CL1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"ECM-receptor interaction","1/83",0.493698148757843,0.628472918779596,0,0,1.48712737127371,1.04966057498938,"TNR","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"RNA degradation","1/83",0.493698148757843,0.628472918779596,0,0,1.48712737127371,1.04966057498938,"ENO2","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Rheumatoid arthritis","1/84",0.497841694951366,0.628472918779596,0,0,1.46913580246914,1.02468275259064,"ATP6V0C","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"NOD-like receptor signaling pathway","2/205",0.499555396978653,0.628472918779596,0,0,1.20148089220696,0.833871932279093,"HSP90AA1;VDAC1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Colorectal cancer","1/88",0.514081550552652,0.64157377508971,0,0,1.40130552007947,0.932391372720398,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"IL-17 signaling pathway","1/91",0.525917904270352,0.651136452906151,0,0,1.35438957475995,0.87034449315442,"HSP90AA1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Chemical carcinogenesis","1/94",0.537467664429067,0.66019650118846,0,0,1.31050046462233,0.813672282606929,"ARNT","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Glycerophospholipid metabolism","1/97",0.548737728562671,0.668059031922831,0,0,1.26935442386831,0.761783607637614,"ETNK1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Phosphatidylinositol signaling system","1/98",0.552433430243879,0.668059031922831,0,0,1.25620465826651,0.745459909204082,"CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Human papillomavirus infection","3/360",0.564669434867292,0.671849250676398,0,0,1.02310924369748,0.584722064648735,"TNR;UBE3A;ATP6V0C","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Th17 cell differentiation","1/102",0.566917834845579,0.671849250676398,0,0,1.20620950983987,0.684573228202591,"HSP90AA1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Ras signaling pathway","2/233",0.568487827495413,0.671849250676398,0,0,1.05434110403055,0.59546589518848,"CALM1;GRIN2B","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Parathyroid hormone synthesis, secretion and action","1/107",0.584369825135681,0.6854262610614,0,0,1.14902166317261,0.617278836197331,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"TNF signaling pathway","1/110",0.594503631152519,0.692108704923828,0,0,1.11722731906218,0.580989996570912,"CX3CL1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"C-type lectin receptor signaling pathway","1/112",0.601122687854131,0.694630661520329,0,0,1.09698587476365,0.558317790527597,"CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Human cytomegalovirus infection","2/255",0.617698866222993,0.706375283967131,0,0,0.961579063658459,0.463244763861165,"CALM1;CX3CL1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Natural killer cell mediated cytotoxicity","1/118",0.620342396817288,0.706375283967131,0,0,1.04041363300623,0.496780551483757,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"FoxO signaling pathway","1/132",0.661683411162755,0.747989943053549,0,0,0.928564697012534,0.38346756922237,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Purine metabolism","1/136",0.672650698956685,0.754917331203186,0,0,0.900868770004572,0.357220687040204,"PDE1A","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Apelin signaling pathway","1/138",0.678001094048665,0.755486933368512,0,0,0.887627286654051,0.344937624349748,"CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"MAPK signaling pathway","2/294",0.694201650099961,0.768052889472298,0,0,0.831489832383221,0.303487800909569,"BRAF;MAPT","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Breast cancer","1/147",0.701022264213073,0.769948314831746,0,0,0.832530018603078,0.295727676555205,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Gastric cancer","1/150",0.708326430127143,0.769948314831746,0,0,0.815643383876046,0.281274810193238,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Non-alcoholic fatty liver disease (NAFLD)","1/151",0.710721521383151,0.769948314831746,0,0,0.810164609053498,0.276650633911648,"NDUFA13","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"mTOR signaling pathway","1/154",0.717790140833453,0.772243186000129,0,0,0.794157992415073,0.263325347095855,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Hepatitis C","1/160",0.731416450842912,0.781513468023933,0,0,0.763956828946347,0.238944520169431,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Hepatitis B","1/163",0.737982332041081,0.783164923798698,0,0,0.749695168419448,0.2277839276203,"BRAF","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"RNA transport","1/167",0.746489317059693,0.786840090954812,0,0,0.731481481481482,0.213866146776942,"SUMO2","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"PI3K-Akt signaling pathway","2/357",0.790876977240517,0.828032271473293,0,0,0.681725133409151,0.159941477455056,"HSP90AA1;TNR","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Kaposi sarcoma-associated herpesvirus infection","1/216",0.830891544259346,0.86412720602972,0,0,0.5633649153029,0.104366733547843,"CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Viral carcinogenesis","1/229",0.848140126357638,0.876224236501931,0,0,0.530891271388347,0.0874427899400641,"UBE3A","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Human immunodeficiency virus 1 infection","1/238",0.859045547087254,0.881652008852708,0,0,0.510496431734125,0.0775614253887205,"CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Endocytosis","1/269",0.890984334985643,0.908454616063793,0,0,0.450732448866777,0.0520273402980418,"CLTC","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"MicroRNAs in cancer","1/281",0.901316236845813,0.913021642519135,0,0,0.431150793650794,0.044796178848498,"TNR","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Cytokine-cytokine receptor interaction","1/292",0.909929418766572,0.915799931145711,0,0,0.414619659751389,0.0391352217255364,"CX3CL1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Olfactory transduction","4/1133",0.984529850640605,0.984529850640605,0,0,0.416865818807761,0.00649938030669595,"CAMK2D;PDE1A;CAMK2A;CALM1","Sncg","males","M_MUT_and_WT_M_P120_CORT"
"Bacterial invasion of epithelial cells","4/74",0.000393059871217288,0.0170764456293434,0,0,12.7364365971108,99.8733867407092,"DNM3;CLTC;ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Gastric acid secretion","4/74",0.000393059871217288,0.0170764456293434,0,0,12.7364365971108,99.8733867407092,"SST;ATP1B1;CALM1;ACTB","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Synaptic vesicle cycle","4/77",0.000457404793643128,0.0170764456293434,0,0,12.2111743881792,93.9032203087279,"DNM3;SYT1;CLTC;ATP6V0C","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Huntington disease","5/192",0.00203250887880006,0.0480195603751876,0,0,5.99173553719008,37.1396789454582,"COX4I1;CLTC;ATP5G3;HAP1;SLC25A4","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Endocrine and other factor-regulated calcium reabsorption","3/55",0.0021437303738923,0.0480195603751876,0,0,12.7275641025641,78.213526225156,"DNM3;CLTC;ATP1B1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Parkinson disease","4/144",0.00458554860705037,0.0805940763016301,0,0,6.34574638844302,34.1708640607273,"UCHL1;COX4I1;ATP5G3;SLC25A4","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Salivary secretion","3/78",0.00575671973583072,0.0805940763016301,0,0,8.81422222222222,45.4583591303605,"CST3;ATP1B1;CALM1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Salmonella infection","3/78",0.00575671973583072,0.0805940763016301,0,0,8.81422222222222,45.4583591303605,"ACTB;DYNC1I1;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Alzheimer disease","4/175",0.00904085068700651,0.111480706980381,0,0,5.18720021026349,24.410974597412,"RTN3;COX4I1;ATP5G3;CALM1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Phagosome","4/180",0.00995363455181977,0.111480706980381,0,0,5.03855975485189,23.2268409978141,"ATP6V0C;ACTB;DYNC1I1;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Thyroid hormone signaling pathway","3/115",0.0165240988348238,0.168245369954569,0,0,5.89136904761905,24.1719067859371,"ATP1B1;ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Thermogenesis","4/231",0.0227777886028524,0.197164682824999,0,0,3.89645102212543,14.7362585418085,"COX4I1;ATP5G3;ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Spliceosome","3/132",0.0237059922694112,0.197164682824999,0,0,5.11059431524548,19.1239840827719,"RBM25;DDX5;SNRNP70","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Oxidative phosphorylation","3/134",0.0246455853531249,0.197164682824999,0,0,5.03206106870229,18.6345146251892,"COX4I1;ATP5G3;ATP6V0C","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Fluid shear stress and atherosclerosis","3/143",0.0291201951650297,0.217430790565555,0,0,4.70642857142857,16.6434532691005,"CALM1;ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Oxytocin signaling pathway","3/154",0.0351338801142158,0.245937160799511,0,0,4.36114790286976,14.6036935026201,"CALM1;ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Adherens junction","2/72",0.0443140685423609,0.246642324997651,0,0,6.22825745682889,19.4100721220817,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)","2/72",0.0443140685423609,0.246642324997651,0,0,6.22825745682889,19.4100721220817,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Ribosome","3/170",0.0449341760056141,0.246642324997651,0,0,3.94011976047904,12.2244446287907,"RPS16;FAU;RPL8","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Thyroid hormone synthesis","2/73",0.045427550579998,0.246642324997651,0,0,6.14022597121189,18.9833468353486,"HSPA5;ATP1B1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"cGMP-PKG signaling pathway","3/172",0.0462454359370595,0.246642324997651,0,0,3.8930966469428,11.9665712842387,"ATP1B1;CALM1;SLC25A4","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Taurine and hypotaurine metabolism","1/11",0.0499891704318727,0.2490649372027,0,0,21.6271739130435,64.7939076434935,"GAD1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Cardiac muscle contraction","2/78",0.0511472638898401,0.2490649372027,0,0,5.73481781376518,17.0498787671474,"COX4I1;ATP1B1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Hypertrophic cardiomyopathy (HCM)","2/86",0.0607990049006526,0.263362669120579,0,0,5.1865515436944,14.5232875325792,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Viral myocarditis","2/87",0.0620464194464581,0.263362669120579,0,0,5.12527472527473,14.247610127016,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Focal adhesion","3/199",0.0657531154309299,0.263362669120579,0,0,3.35221088435374,9.12420924898032,"RELN;ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Dilated cardiomyopathy (DCM)","2/90",0.0658406672801448,0.263362669120579,0,0,4.9498001998002,13.4660184996032,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"GABAergic synapse","2/90",0.0658406672801448,0.263362669120579,0,0,4.9498001998002,13.4660184996032,"GAD1;HAP1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Proteoglycans in cancer","3/203",0.0689194929061091,0.26617183467187,0,0,3.2845,8.78543389123252,"DDX5;ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Rap1 signaling pathway","3/209",0.0737970199673048,0.272616838241832,0,0,3.1878640776699,8.30896665360405,"CALM1;ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"cAMP signaling pathway","3/211",0.0754564462990784,0.272616838241832,0,0,3.15689102564103,8.15803671319819,"SST;ATP1B1;CALM1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Aldosterone synthesis and secretion","2/102",0.0817481253291611,0.286118438652064,0,0,4.35318681318681,10.9008690837332,"ATP1B1;CALM1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Proximal tubule bicarbonate reclamation","1/22",0.0975050929428058,0.318871625312254,0,0,10.2929606625259,23.9604753439922,"ATP1B1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Glutamatergic synapse","2/114",0.0986971598349835,0.318871625312254,0,0,3.88441915227629,8.9951459687102,"GRM7;GRIK2","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Leukocyte transendothelial migration","2/115",0.100151551578547,0.318871625312254,0,0,3.84984926577847,8.85877543900377,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Neurotrophin signaling pathway","2/121",0.109001828783741,0.318871625312254,0,0,3.65463108320251,8.10009004893971,"MATK;CALM1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Lysosome","2/124",0.113502846962917,0.318871625312254,0,0,3.56422266258332,7.75548960508836,"CLTC;ATP6V0C","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Platelet activation","2/125",0.115013878354626,0.318871625312254,0,0,3.5350665594568,7.64529720292655,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Butanoate metabolism","1/27",0.118318573152666,0.318871625312254,0,0,8.31145484949833,17.7397574538681,"GAD1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Collecting duct acid secretion","1/27",0.118318573152666,0.318871625312254,0,0,8.31145484949833,17.7397574538681,"ATP6V0C","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Phototransduction","1/27",0.118318573152666,0.318871625312254,0,0,8.31145484949833,17.7397574538681,"CALM1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Mucin type O-glycan biosynthesis","1/28",0.12242392757524,0.318871625312254,0,0,8.00322061191626,16.8088876701726,"GALNTL6","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Protein export","1/28",0.12242392757524,0.318871625312254,0,0,8.00322061191626,16.8088876701726,"HSPA5","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Dopaminergic synapse","2/135",0.130397868398123,0.331921846831586,0,0,3.26761959844667,6.65668020170727,"CALY;CALM1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"beta-Alanine metabolism","1/32",0.138657094868476,0.340495474930328,0,0,6.96914446002805,13.7692964857775,"GAD1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Apoptosis","2/141",0.139846355774956,0.340495474930328,0,0,3.12562257885999,6.14875886196793,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Prion diseases","1/34",0.146661925108049,0.348951381824801,0,0,6.54611330698287,12.5660838702098,"HSPA5","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Adrenergic signaling in cardiomyocytes","2/148",0.151050930034853,0.348951381824801,0,0,2.97471022128556,5.62261346493528,"ATP1B1;CALM1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Phospholipase D signaling pathway","2/149",0.152666229548351,0.348951381824801,0,0,2.95432458697765,5.5526567445599,"DNM3;GRM7","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Alanine, aspartate and glutamate metabolism","1/37",0.158531380577632,0.355110292493895,0,0,5.99969806763285,11.0502602234104,"GAD1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Aldosterone-regulated sodium reabsorption","1/38",0.16245145608335,0.356756138849711,0,0,5.83725029377203,10.608478902983,"ATP1B1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Hippo signaling pathway","2/159",0.168998767226732,0.358391077812733,0,0,2.76475117239448,4.91535118742779,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Vasopressin-regulated water reabsorption","1/43",0.181782475816272,0.358391077812733,0,0,5.14104554865424,8.76519730432964,"DYNC1I1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Carbohydrate digestion and absorption","1/43",0.181782475816272,0.358391077812733,0,0,5.14104554865424,8.76519730432964,"ATP1B1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Tight junction","2/167",0.182271189498219,0.358391077812733,0,0,2.62963702963703,4.47632500639297,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Influenza A","2/168",0.183941422692072,0.358391077812733,0,0,2.61366344498875,4.42529270710623,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Hedgehog signaling pathway","1/44",0.185595379581594,0.358391077812733,0,0,5.02123356926188,8.45669305476375,"KIF3A","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Mineral absorption","1/44",0.185595379581594,0.358391077812733,0,0,5.02123356926188,8.45669305476375,"ATP1B1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Hepatocellular carcinoma","2/171",0.18896564586465,0.358714446387133,0,0,2.56687691007218,4.27690476291754,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Tuberculosis","2/178",0.200760607068782,0.36996703473605,0,0,2.46391108891109,3.95615935122764,"CALM1;ATP6V0C","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Malaria","1/49",0.204397826110705,0.36996703473605,0,0,4.49705615942029,7.13991785520528,"CD81","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Arginine and proline metabolism","1/50",0.208106457039028,0.36996703473605,0,0,4.40505767524401,6.91464333784472,"CKB","Sst","males","M_MUT_and_WT_M_P120_CORT"
"N-Glycan biosynthesis","1/50",0.208106457039028,0.36996703473605,0,0,4.40505767524401,6.91464333784472,"MGAT4C","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Cellular senescence","2/185",0.212641224383716,0.372122142671503,0,0,2.3688224343962,3.66728990774629,"CALM1;SLC25A4","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Calcium signaling pathway","2/189",0.219461861749378,0.373722144593188,0,0,2.31768231768232,3.5149432608937,"CALM1;SLC25A4","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Neuroactive ligand-receptor interaction","3/348",0.220229120920986,0.373722144593188,0,0,1.89004830917874,2.8598071779189,"GRM7;SST;GRIK2","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Lysine degradation","1/59",0.240723813810179,0.402403987264777,0,0,3.7198275862069,5.29742507745191,"KMT2E","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Regulation of actin cytoskeleton","2/217",0.267582102692038,0.434446794911581,0,0,2.01298236647074,2.65377269562249,"ACTB;ACTG1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Long-term potentiation","1/67",0.268599105392969,0.434446794911581,0,0,3.26762187088274,4.29540437974277,"CALM1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Amphetamine addiction","1/68",0.272011546121747,0.434446794911581,0,0,3.21868916288125,4.19044606908884,"CALM1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Type I diabetes mellitus","1/69",0.27540823606002,0.434446794911581,0,0,3.17119565217391,4.08925929023971,"GAD1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"B cell receptor signaling pathway","1/72",0.2855045187228,0.438034330095255,0,0,3.03674219228414,3.80654851116217,"CD81","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Bile secretion","1/72",0.2855045187228,0.438034330095255,0,0,3.03674219228414,3.80654851116217,"ATP1B1","Sst","males","M_MUT_and_WT_M_P120_CORT"
"Glioma","1/75",0.295461613903074,0.440263222590311,0,0,2.91319036427732,3.55180933083928,"CALM1","Sst","males","M_MUT_and_WT_M_P120_CORT"
