"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Cell_Type","Sex","metadata"
"Carbohydrate digestion and absorption","2/43",0.25291130652912,0.782820710685371,0,0,2.11939812048455,2.91357139419591,"ATP1A1;ATP1B1","Sncg","","Users"
"Thyroid hormone signaling pathway","4/115",0.261232391243055,0.795942442068683,0,0,1.56704355362073,2.1035128908069,"ATP1A1;ATP1B1;ACTB;ACTG1","Sncg","","Users"
"ECM-receptor interaction","3/83",0.28813621101559,0.843517856971476,0,0,1.62965959821429,2.02782121843862,"RELN;SV2A;ITGB8","Sncg","","Users"
"Hippo signaling pathway","5/159",0.28952572394333,0.843517856971476,0,0,1.41190087938967,1.75006685370201,"DLG2;DLG4;PPP2R2B;ACTB;ACTG1","Sncg","","Users"
"Thiamine metabolism","1/15",0.2898240841902,0.843517856971476,0,0,3.10079365079365,3.84027447508185,"AK5","Sncg","","Users"
"Peroxisome","3/84",0.294299188546944,0.843946202450796,0,0,1.60945767195767,1.96862164028343,"PEX5L;FAR1;PEX1","Sncg","","Users"
"Fc gamma R-mediated phagocytosis","3/87",0.312830896657209,0.88408731663994,0,0,1.55173788265306,1.80326295649763,"BIN1;CFL1;ARPC5","Sncg","","Users"
"RNA transport","5/167",0.324781843069333,0.887589740911759,0,0,1.34162376127996,1.50879219383547,"EIF2B5;UPF3A;NUP153;RNPS1;EIF1B","Sncg","","Users"
"Protein digestion and absorption","3/90",0.331390766593465,0.887589740911759,0,0,1.49799876847291,1.6544752800528,"COL12A1;ATP1A1;ATP1B1","Sncg","","Users"
"Rap1 signaling pathway","6/209",0.332943336302921,0.887589740911759,0,0,1.28495046216859,1.41316662881914,"GRIN2A;CNR1;CALM2;ACTB;GRIN1;ACTG1","Sncg","","Users"
"Glycosaminoglycan biosynthesis","2/53",0.336498244208546,0.887589740911759,0,0,1.70295646098083,1.85479605710032,"B3GAT3;NDST4","Sncg","","Users"
"Pantothenate and CoA biosynthesis","1/18",0.33682892732036,0.887589740911759,0,0,2.55320261437909,2.77834430581104,"PANK3","Sncg","","Users"
"MAPK signaling pathway","8/294",0.345222536152081,0.890914180640601,0,0,1.21630964971823,1.29362563460877,"MAP3K2;CACNB2;HSPA8;MEF2C;CACNB4;MAX;CACNA2D1;STMN1","Sncg","","Users"
"Arginine biosynthesis","1/19",0.351796881586289,0.890914180640601,0,0,2.41123456790123,2.51901991393592,"GLS","Sncg","","Users"
"Steroid biosynthesis","1/19",0.351796881586289,0.890914180640601,0,0,2.41123456790123,2.51901991393592,"MSMO1","Sncg","","Users"
"Estrogen signaling pathway","4/134",0.357673318944349,0.894183297360873,0,0,1.33670624677336,1.37431477924716,"HSPA8;GABBR2;KCNJ6;CALM2","Sncg","","Users"
"Necroptosis","5/176",0.364940026764008,0.900801331885843,0,0,1.27042194424776,1.28061358559191,"FTH1;VDAC3;SLC25A5;PPIA;SLC25A4","Sncg","","Users"
"Tuberculosis","5/178",0.373891290042302,0.905317029920507,0,0,1.25560538116592,1.23525225920923,"ATP6V0B;ATP6V1H;ATP6V0D1;CALM2;ATP6V0C","Sncg","","Users"
"Legionellosis","2/58",0.377356885546199,0.905317029920507,0,0,1.55050906776965,1.51107015369766,"HSPA8;VCP","Sncg","","Users"
"Phosphatidylinositol signaling system","3/98",0.380697417710162,0.905317029920507,0,0,1.37128759398496,1.32432154051536,"INPP4B;DGKB;CALM2","Sncg","","Users"
"Apoptosis","4/141",0.393498321220669,0.924484007687114,0,0,1.26795016247816,1.18258982697073,"TUBA1B;TUBA1A;ACTB;ACTG1","Sncg","","Users"
"Glycerolipid metabolism","2/61",0.401370832758442,0.931753718903526,0,0,1.47144313162961,1.34323556915204,"DGKB;MGLL","Sncg","","Users"
"Phenylalanine metabolism","1/23",0.408372614348224,0.936854821151808,0,0,1.97242424242424,1.76645433577924,"MIF","Sncg","","Users"
"Pancreatic secretion","3/105",0.423181017141624,0.941627182494514,0,0,1.27672006302521,1.09792212732358,"ATP2B2;ATP1A1;ATP1B1","Sncg","","Users"
"Human papillomavirus infection","9/360",0.424219600953942,0.941627182494514,0,0,1.11370228564799,0.955004199332519,"ATP6V0B;RELN;DLG2;PPP2R2B;ATP6V1H;ITGB8;ATP6V0D1;ATP6V0E2;ATP6V0C","Sncg","","Users"
"Glutathione metabolism","2/64",0.424939446459063,0.941627182494514,0,0,1.40002873769667,1.19815663274805,"GPX4;MGST3","Sncg","","Users"
"Parathyroid hormone synthesis, secretion and action","3/107",0.435144268722471,0.949736363863466,0,0,1.25203897664835,1.04179365020219,"MEF2C;PDE4D;PDE4B","Sncg","","Users"
"Folate biosynthesis","1/26",0.447546325063182,0.949736363863466,0,0,1.73546666666667,1.3952722071641,"GPHN","Sncg","","Users"
"Phototransduction","1/27",0.460020346003325,0.949736363863466,0,0,1.66863247863248,1.29566735603126,"CALM2","Sncg","","Users"
"Alcoholism","5/199",0.467012934722401,0.949736363863466,0,0,1.11847579862235,0.851605598749929,"GRIN2A;GNG3;CRH;CALM2;GRIN1","Sncg","","Users"
"Cholinergic synapse","3/113",0.470445386254273,0.949736363863466,0,0,1.18338068181818,0.892358264151524,"GNG3;KCNJ6;KCNQ5","Sncg","","Users"
"Mucin type O-glycan biosynthesis","1/28",0.472213321851981,0.949736363863466,0,0,1.60674897119342,1.20558302592022,"GALNTL6","Sncg","","Users"
"RNA polymerase","1/28",0.472213321851981,0.949736363863466,0,0,1.60674897119342,1.20558302592022,"POLR2L","Sncg","","Users"
"Fatty acid elongation","1/29",0.484131570919186,0.949736363863466,0,0,1.54928571428571,1.12384963928673,"HACD3","Sncg","","Users"
"Bile secretion","2/72",0.485285873828328,0.949736363863466,0,0,1.23951638561884,0.896191581102335,"ATP1A1;ATP1B1","Sncg","","Users"
"Inositol phosphate metabolism","2/73",0.492550897385529,0.949736363863466,0,0,1.22199567113147,0.865365373529564,"INPP4B;TPI1","Sncg","","Users"
"Thyroid hormone synthesis","2/73",0.492550897385529,0.949736363863466,0,0,1.22199567113147,0.865365373529564,"ATP1A1;ATP1B1","Sncg","","Users"
"Circadian rhythm","1/30",0.495781269822338,0.949736363863466,0,0,1.49578544061303,1.04947363567167,"RORA","Sncg","","Users"
"Glyoxylate and dicarboxylate metabolism","1/31",0.507168456488611,0.949736363863466,0,0,1.44585185185185,0.981606272582354,"PGP","Sncg","","Users"
"Propanoate metabolism","1/31",0.507168456488611,0.949736363863466,0,0,1.44585185185185,0.981606272582354,"LDHB","Sncg","","Users"
"Pertussis","2/76",0.513952570530987,0.949736363863466,0,0,1.17227472461325,0.780294534791384,"CFL1;CALM2","Sncg","","Users"
"Renin secretion","2/76",0.513952570530987,0.949736363863466,0,0,1.17227472461325,0.780294534791384,"GUCY1A2;CALM2","Sncg","","Users"
"Biosynthesis of unsaturated fatty acids","1/32",0.518299033533607,0.949736363863466,0,0,1.39913978494624,0.919518750019078,"HACD3","Sncg","","Users"
"Influenza A","4/168",0.52665324358354,0.949736363863466,0,0,1.05772903366618,0.678229531575805,"HSPA8;PABPN1;ACTB;ACTG1","Sncg","","Users"
"Cell adhesion molecules (CAMs)","4/170",0.535986921867469,0.949736363863466,0,0,1.04487749656343,0.65163316728783,"CADM3;NRXN1;ITGB8;LRRC4C","Sncg","","Users"
"Platelet activation","3/125",0.537816524611127,0.949736363863466,0,0,1.06632391686183,0.661374410205426,"GUCY1A2;ACTB;ACTG1","Sncg","","Users"
"Kaposi sarcoma-associated herpesvirus infection","5/216",0.539175404447627,0.949736363863466,0,0,1.02745839797675,0.634675781376459,"GABARAPL2;GNG3;UBB;CALM2;GABARAP","Sncg","","Users"
"Prion diseases","1/34",0.539813309784804,0.949736363863466,0,0,1.31420875420875,0.810251648905507,"PRNP","Sncg","","Users"
"Hepatocellular carcinoma","4/171",0.540619160968435,0.949736363863466,0,0,1.03856716098005,0.638760556350057,"MGST3;SMARCA2;ACTB;ACTG1","Sncg","","Users"
"Alanine, aspartate and glutamate metabolism","1/37",0.570300257363742,0.966042374938257,0,0,1.20450617283951,0.676441379372319,"GLS","Sncg","","Users"
"FoxO signaling pathway","3/132",0.57478348544264,0.966042374938257,0,0,1.00809800664452,0.558246223343314,"GABARAPL2;PLK2;GABARAP","Sncg","","Users"
"Serotonergic synapse","3/132",0.57478348544264,0.966042374938257,0,0,1.00809800664452,0.558246223343314,"GABRB2;GNG3;KCNJ6","Sncg","","Users"
"Spliceosome","3/132",0.57478348544264,0.966042374938257,0,0,1.00809800664452,0.558246223343314,"HSPA8;SRSF2;SRSF5","Sncg","","Users"
"Pyruvate metabolism","1/38",0.580007917883101,0.966042374938257,0,0,1.17189189189189,0.638345362193834,"LDHB","Sncg","","Users"
"Viral myocarditis","2/87",0.587165683726907,0.966042374938257,0,0,1.01999213939473,0.543093023421829,"ACTB;ACTG1","Sncg","","Users"
"Taste transduction","2/88",0.593401704193679,0.966042374938257,0,0,1.00807997099498,0.526100504368102,"GABRA2;GABBR2","Sncg","","Users"
"Transcriptional misregulation in cancer","4/183",0.594272933373624,0.966042374938257,0,0,0.968342644320298,0.503941568538269,"ARNT2;MEF2C;MAX;PBX1","Sncg","","Users"
"Tyrosine metabolism","1/40",0.598771646199726,0.966042374938257,0,0,1.11168091168091,0.570153323781284,"MIF","Sncg","","Users"
"Cellular senescence","4/185",0.602847776011779,0.966042374938257,0,0,0.957543846638733,0.484603900180861,"VDAC3;SLC25A5;CALM2;SLC25A4","Sncg","","Users"
"GnRH signaling pathway","2/90",0.605662083054651,0.966042374938257,0,0,0.985067827495444,0.493945582103314,"MAP3K2;CALM2","Sncg","","Users"
"TGF-beta signaling pathway","2/91",0.611686485201716,0.966042374938257,0,0,0.973949600860839,0.478730713273258,"ZFYVE16;NBL1","Sncg","","Users"
"Basal transcription factors","1/43",0.62536045245729,0.966042374938257,0,0,1.0321164021164,0.484503380149802,"CCNH","Sncg","","Users"
"Nucleotide excision repair","1/43",0.62536045245729,0.966042374938257,0,0,1.0321164021164,0.484503380149802,"CCNH","Sncg","","Users"
"Glycosphingolipid biosynthesis","1/45",0.642102130698303,0.966042374938257,0,0,0.98510101010101,0.436407535545227,"ST3GAL5","Sncg","","Users"
"Glycerophospholipid metabolism","2/97",0.646358470876238,0.966042374938257,0,0,0.91215566756535,0.39806566429637,"DGKB;PLD3","Sncg","","Users"
"Proteasome","1/46",0.650190897660118,0.966042374938257,0,0,0.963160493827161,0.414630258364642,"PSMD1","Sncg","","Users"
"Ether lipid metabolism","1/47",0.658097247571079,0.966042374938257,0,0,0.942173913043478,0.394207982756382,"PLD3","Sncg","","Users"
"Focal adhesion","4/199",0.659709273777558,0.966042374938257,0,0,0.888154649228475,0.369433286612303,"RELN;ITGB8;ACTB;ACTG1","Sncg","","Users"
"Glucagon signaling pathway","2/102",0.673343591855195,0.966042374938257,0,0,0.866325167037862,0.342631206736775,"LDHB;CALM2","Sncg","","Users"
"Cholesterol metabolism","1/49",0.673379023726482,0.966042374938257,0,0,0.902824074074074,0.357019001685497,"VDAC3","Sncg","","Users"
"Proteoglycans in cancer","4/203",0.674906842387277,0.966042374938257,0,0,0.870122424201545,0.342115264575678,"ANK2;ANK3;ACTB;ACTG1","Sncg","","Users"
"Chagas disease (American trypanosomiasis)","2/103",0.678535881935191,0.966042374938257,0,0,0.857703587730711,0.332632818709186,"GNAL;PPP2R2B","Sncg","","Users"
"Arginine and proline metabolism","1/50",0.680762385356932,0.966042374938257,0,0,0.884353741496599,0.340071115694011,"SAT2","Sncg","","Users"
"Cysteine and methionine metabolism","1/50",0.680762385356932,0.966042374938257,0,0,0.884353741496599,0.340071115694011,"LDHB","Sncg","","Users"
"NOD-like receptor signaling pathway","4/205",0.682327459918694,0.966042374938257,0,0,0.861375449375049,0.329256966740541,"GABARAPL2;VDAC3;ERBIN;GABARAP","Sncg","","Users"
"HIF-1 signaling pathway","2/104",0.683660757648612,0.966042374938257,0,0,0.84925105899821,0.322964617471698,"ALDOA;GAPDH","Sncg","","Users"
"Regulation of lipolysis in adipocytes","1/56",0.721693456029764,0.993486979091567,0,0,0.787636363636364,0.256891385682295,"MGLL","Sncg","","Users"
"Drug metabolism","2/114",0.731295586671908,0.993486979091567,0,0,0.773027362392618,0.241909282400848,"MGST3;NME2","Sncg","","Users"
"Pyrimidine metabolism","1/58",0.734138252979847,0.993486979091567,0,0,0.759922027290448,0.234859915452056,"NME2","Sncg","","Users"
"Leukocyte transendothelial migration","2/115",0.735708022149467,0.993486979091567,0,0,0.766146993318486,0.235147327643007,"ACTB;ACTG1","Sncg","","Users"
"Oocyte meiosis","2/116",0.740058657106845,0.993486979091567,0,0,0.759387332473723,0.228595201718852,"CALM2;ANAPC11","Sncg","","Users"
"Inflammatory bowel disease (IBD)","1/59",0.74015083913393,0.993486979091567,0,0,0.746781609195402,0.224707539763611,"RORA","Sncg","","Users"
"Cytosolic DNA-sensing pathway","1/61",0.751772015388146,0.993486979091567,0,0,0.721814814814815,0.205949770762299,"POLR2L","Sncg","","Users"
"Neurotrophin signaling pathway","2/121",0.760903833400038,0.993486979091567,0,0,0.727293144429264,0.198731613739425,"BEX3;CALM2","Sncg","","Users"
"Central carbon metabolism in cancer","1/64",0.768238598810062,0.993486979091567,0,0,0.687336860670194,0.181219744016537,"GLS","Sncg","","Users"
"Cell cycle","2/123",0.768828572263085,0.993486979091567,0,0,0.715198144637302,0.188016478642839,"CCNH;ANAPC11","Sncg","","Users"
"Ras signaling pathway","4/233",0.773754503270279,0.993486979091567,0,0,0.754960288385452,0.193647793326674,"GRIN2A;GNG3;CALM2;GRIN1","Sncg","","Users"
"Axon guidance","3/180",0.775060859358759,0.993486979091567,0,0,0.732899515738499,0.18675285529479,"EFNB2;CFL1;LRRC4C","Sncg","","Users"
"Metabolism of xenobiotics by cytochrome P450","1/66",0.778606172895229,0.993486979091567,0,0,0.666119658119658,0.166696388249836,"MGST3","Sncg","","Users"
"RIG-I-like receptor signaling pathway","1/68",0.788510943990287,0.993486979091567,0,0,0.646169154228856,0.153535602153576,"PIN1","Sncg","","Users"
"Renal cell carcinoma","1/68",0.788510943990287,0.993486979091567,0,0,0.646169154228856,0.153535602153576,"ARNT2","Sncg","","Users"
"Cortisol synthesis and secretion","1/69",0.793296257028379,0.993486979091567,0,0,0.636633986928105,0.147418034563442,"PBX1","Sncg","","Users"
"Type I diabetes mellitus","1/69",0.793296257028379,0.993486979091567,0,0,0.636633986928105,0.147418034563442,"CPE","Sncg","","Users"
"Autophagy","2/130",0.794789583273254,0.993486979091567,0,0,0.67584214922049,0.155225988322655,"GABARAPL2;GABARAP","Sncg","","Users"
"Human T-cell leukemia virus 1 infection","4/245",0.806037069859071,0.999995481836039,0,0,0.716923333983124,0.154586984722404,"VDAC3;SLC25A5;SLC25A4;ANAPC11","Sncg","","Users"
"Glioma","1/75",0.819822545184092,0.999995481836039,0,0,0.584834834834835,0.116187598787459,"CALM2","Sncg","","Users"
"Insulin signaling pathway","2/139",0.824363663962611,0.999995481836039,0,0,0.631151138783672,0.121902744185942,"SORBS1;CALM2","Sncg","","Users"
"Vascular smooth muscle contraction","2/140",0.827402230910894,0.999995481836039,0,0,0.626545301959265,0.118707985015675,"GUCY1A2;CALM2","Sncg","","Users"
"RNA degradation","1/83",0.849982540680728,0.999995481836039,0,0,0.527560975609756,0.0857494814127902,"DCP2","Sncg","","Users"
"Phospholipase D signaling pathway","2/149",0.852688967455994,0.999995481836039,0,0,0.587912670636183,0.0936900169845081,"DGKB;DNM1","Sncg","","Users"
"PPAR signaling pathway","1/85",0.856699691268723,0.999995481836039,0,0,0.51494708994709,0.0796457543145978,"SORBS1","Sncg","","Users"
"Antigen processing and presentation","1/90",0.87220859487077,0.999995481836039,0,0,0.485892634207241,0.0664344815509421,"HSPA8","Sncg","","Users"
"Progesterone-mediated oocyte maturation","1/90",0.87220859487077,0.999995481836039,0,0,0.485892634207241,0.0664344815509421,"ANAPC11","Sncg","","Users"
"Cushing syndrome","2/159",0.876794117106405,0.999995481836039,0,0,0.550182287603024,0.072339657507589,"CRH;PBX1","Sncg","","Users"
"Small cell lung cancer","1/92",0.877932530466843,0.999995481836039,0,0,0.475164835164835,0.0618595872672617,"MAX","Sncg","","Users"
"Chemical carcinogenesis","1/94",0.883400622339694,0.999995481836039,0,0,0.464898446833931,0.0576364708284069,"MGST3","Sncg","","Users"
"Choline metabolism in cancer","1/99",0.896025177738204,0.999995481836039,0,0,0.441065759637188,0.0484231834531798,"DGKB","Sncg","","Users"
"Melanogenesis","1/100",0.898381431078023,0.999995481836039,0,0,0.43658810325477,0.0467850189332398,"CALM2","Sncg","","Users"
"Longevity regulating pathway","1/102",0.902935293220631,0.999995481836039,0,0,0.427898789878988,0.0436903430805082,"HSPA8","Sncg","","Users"
"Th17 cell differentiation","1/102",0.902935293220631,0.999995481836039,0,0,0.427898789878988,0.0436903430805082,"RORA","Sncg","","Users"
"Human immunodeficiency virus 1 infection","3/238",0.906931188541392,0.999995481836039,0,0,0.55036094224924,0.0537640443428035,"GNG3;CFL1;CALM2","Sncg","","Users"
"PI3K-Akt signaling pathway","5/357",0.907771680106962,0.999995481836039,0,0,0.611400580921321,0.0591605787838652,"GNG3;RELN;PPP2R2B;CDC37;ITGB8","Sncg","","Users"
"Amoebiasis","1/106",0.911441167104519,0.999995481836039,0,0,0.411513227513227,0.0381588940676978,"GNAL","Sncg","","Users"
"Toxoplasmosis","1/108",0.915410949284134,0.999995481836039,0,0,0.403779854620976,0.0356869476808231,"HSPA8","Sncg","","Users"
"C-type lectin receptor signaling pathway","1/112",0.922825702656335,0.999995481836039,0,0,0.389149149149149,0.0312544750652283,"CALM2","Sncg","","Users"
"Chemokine signaling pathway","2/197",0.938851759216516,0.999995481836039,0,0,0.442099251898806,0.0278954385152736,"GNG3;CXCL14","Sncg","","Users"
"Sphingolipid signaling pathway","1/124",0.94139963035991,0.999995481836039,0,0,0.35096657633243,0.0211940091020931,"PPP2R2B","Sncg","","Users"
"AMPK signaling pathway","1/126",0.944028794837752,0.999995481836039,0,0,0.345315555555556,0.0198896961135048,"PPP2R2B","Sncg","","Users"
"Inflammatory mediator regulation of TRP channels","1/127",0.945298899534278,0.999995481836039,0,0,0.342557319223986,0.0192702556425295,"CALM2","Sncg","","Users"
"Relaxin signaling pathway","1/131",0.950098142047475,0.999995481836039,0,0,0.331948717948718,0.0169924523174494,"GNG3","Sncg","","Users"
"Systemic lupus erythematosus","1/143",0.962118156562235,0.999995481836039,0,0,0.303708920187793,0.0117286347210992,"GRIN2A","Sncg","","Users"
"Measles","1/144",0.962978492974003,0.999995481836039,0,0,0.301569541569542,0.0113764699394438,"HSPA8","Sncg","","Users"
"Viral carcinogenesis","2/229",0.966813349710375,0.999995481836039,0,0,0.379148965395446,0.0127962101343376,"VDAC3;ATP6V0D1","Sncg","","Users"
"mTOR signaling pathway","1/154",0.970579032002832,0.999995481836039,0,0,0.281713870733479,0.00841266507574638,"ATP6V1H","Sncg","","Users"
"Hepatitis C","1/160",0.974369610458087,0.999995481836039,0,0,0.27099930118798,0.00703638045203566,"PPP2R2B","Sncg","","Users"
"Hepatitis B","1/163",0.97607798433507,0.999995481836039,0,0,0.265939643347051,0.00643914174185924,"VDAC3","Sncg","","Users"
"Human cytomegalovirus infection","2/255",0.980027545315354,0.999995481836039,0,0,0.339727281530322,0.00685386209817329,"GNG3;CALM2","Sncg","","Users"
"MicroRNAs in cancer","2/281",0.988080380087403,0.999995481836039,0,0,0.307653008278053,0.00368913742244868,"STMN1;GLS","Sncg","","Users"
"Pathways in cancer","5/535",0.993699980607419,0.999995481836039,0,0,0.402297148658939,0.0025424971648103,"ARNT2;GNG3;MAX;MGST3;CALM2","Sncg","","Users"
"Epstein-Barr virus infection","1/229",0.994767876066356,0.999995481836039,0,0,0.188313840155945,0.00098786793334386,"PSMD1","Sncg","","Users"
"Herpes simplex virus 1 infection","3/433",0.997087579672886,0.999995481836039,0,0,0.297741901993355,0.00086841477675702,"EIF2B5;SRSF2;SRSF5","Sncg","","Users"
"Cytokine-cytokine receptor interaction","1/292",0.998777899449918,0.999995481836039,0,0,0.147063764795724,0.000179836619466117,"CXCL14","Sncg","","Users"
"Olfactory transduction","3/1133",0.999995481836039,0.999995481836039,0,0,0.109151785714286,4.93166778606381e-07,"GNAL;CALM2;NCALD","Sncg","","Users"
"Alzheimer disease","32/175",7.81847070300778e-19,1.85297755661284e-16,0,0,9.27593177700244,386.737971018592,"NDUFB9;NDUFA13;NDUFB11;COX4I1;NDUFB2;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX5A;UQCRH;GRIN2A;UQCRFS1;MAPK1;NDUFV1;SNCA;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;GRIN2B;NDUFS7;UQCRQ;GNAQ;NDUFAB1;CYCS;NDUFS2;CALM3;CALM2;GAPDH","Sst","","Users"
"Parkinson disease","28/144",2.28359778618038e-17,2.70606337662375e-15,0,0,9.93447543744051,380.671161125869,"NDUFB9;NDUFA13;NDUFB11;COX4I1;NDUFB2;COX7A2;UQCR11;PARK7;UQCR10;COX6A1;COX5B;COX5A;UQCRH;UQCRFS1;NDUFV1;SNCA;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;NDUFS7;UQCRQ;NDUFAB1;CYCS;NDUFS2;SLC25A5;SLC25A4","Sst","","Users"
"Oxidative phosphorylation","26/134",3.40258162839578e-16,2.68803948643266e-14,0,0,9.87037037037037,351.551274321347,"NDUFB9;NDUFA13;NDUFB11;COX4I1;NDUFB2;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX5A;UQCRH;ATP6V1H;UQCRFS1;NDUFV1;ATP6V1F;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;NDUFS7;UQCRQ;NDUFAB1;NDUFS2;ATP6V0C","Sst","","Users"
"Non-alcoholic fatty liver disease (NAFLD)","27/151",7.86326439874777e-16,4.65898415625805e-14,0,0,8.9389522963368,310.889249016042,"NDUFB9;NDUFA13;NDUFB11;COX4I1;NDUFB2;COX7A2;UQCR11;PIK3R1;UQCR10;COX6A1;COX5B;COX5A;UQCRH;CDC42;UQCRFS1;NDUFV1;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;PIK3CA;NDUFS7;UQCRQ;NDUFAB1;CYCS;NDUFS2","Sst","","Users"
"Huntington disease","29/192",6.81260864207545e-15,3.22917649634376e-13,0,0,7.32021929252056,238.785562747446,"NDUFB9;NDUFA13;DCTN2;NDUFB11;COX4I1;NDUFB2;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX5A;UQCRH;UQCRFS1;NDUFV1;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;GRIN2B;NDUFS7;UQCRQ;GNAQ;NDUFAB1;CYCS;NDUFS2;SLC25A5;SLC25A4","Sst","","Users"
"Thermogenesis","27/231",2.92298132069552e-11,1.15457762167473e-09,0,0,5.41104810568295,131.249473401885,"NDUFB9;NDUFA13;NDUFB11;COX4I1;NDUFB2;UQCR11;ADCY2;COX7A2;UQCR10;COX5B;COX6A1;COX5A;UQCRH;UQCRFS1;NDUFV1;COX8A;NDUFA5;NDUFA4;NDUFA1;COX6C;SMARCA2;ARID1B;NDUFS7;UQCRQ;NDUFAB1;NDUFS2;MGLL","Sst","","Users"
"Cardiac muscle contraction","16/78",7.35729383310609e-11,2.49096948349449e-09,0,0,10.3861617578308,242.337651812891,"COX8A;COX4I1;CACNA2D1;CACNA2D3;UQCR11;COX7A2;UQCR10;COX6A1;COX5B;COX6C;COX5A;UQCRH;CACNG8;CACNB4;UQCRQ;UQCRFS1","Sst","","Users"
"Retrograde endocannabinoid signaling","20/150",1.08355022812319e-09,3.21001755081496e-08,0,0,6.22161554520636,128.432952415698,"GRIA2;GABRB2;NDUFB9;NDUFA13;NDUFA5;NDUFB11;NDUFA4;NDUFB2;NDUFA1;ADCY2;GNG3;GNG2;NDUFS7;GNG4;GNAQ;NDUFAB1;NDUFS2;MAPK1;NDUFV1;MGLL","Sst","","Users"
"Ribosome","20/170",9.82524282246145e-09,2.58731394324818e-07,0,0,5.38649965205289,99.3179555960265,"RPL30;RPL34;RPLP1;RPL22;MRPS21;RPL10A;RPL7A;RPS28;RPS18;RPL36;RPL35;RPL26;FAU;RPL18;RPS27A;RPS21;RPL17;RPS13;RPS12;RPS23","Sst","","Users"
"Circadian entrainment","14/99",1.64971321862115e-07,3.90982032813213e-06,0,0,6.59366889023651,102.976585551402,"GUCY1A2;GRIA2;CAMK2D;CAMK2A;ADCY2;GRIN2B;GRIN2A;GNG3;GNG2;GNG4;GNAQ;MAPK1;CALM3;CALM2","Sst","","Users"
"Dopaminergic synapse","14/135",7.30149863580179e-06,0.000157314106971366,0,0,4.62332793729232,54.6820918834563,"GRIA2;CAMK2D;CAMK2A;GRIN2B;GRIN2A;GNG3;GNG2;CALY;GNG4;PPP2R2B;GNAQ;CALM3;CLOCK;CALM2","Sst","","Users"
"Glutamatergic synapse","12/114",2.80761206499968e-05,0.000554503382837438,0,0,4.6863147723155,49.1153490906079,"GRIA2;GRIN2A;GNG3;GRIN3A;GNG2;GNG4;GNAQ;MAPK1;GRIK1;ADCY2;SLC38A2;GRIN2B","Sst","","Users"
"Oxytocin signaling pathway","14/154",3.2770777611147e-05,0.00059743648414168,0,0,3.9919587628866,41.2208598644338,"GUCY1A2;MEF2C;CAMK2D;ROCK2;CACNA2D1;CAMK2A;CACNA2D3;ADCY2;CACNG8;CACNB4;GNAQ;MAPK1;CALM3;CALM2","Sst","","Users"
"Long-term potentiation","9/67",4.12307834622306e-05,0.000697978262896332,0,0,6.15717804363125,62.1648731308149,"GRIA2;CAMK2D;GRIN2A;GNAQ;CAMK2A;MAPK1;CALM3;GRIN2B;CALM2","Sst","","Users"
"Amphetamine addiction","9/68",4.64846017581736e-05,0.000734456707779143,0,0,6.05250778277413,60.382174761041,"GRIA2;CAMK2D;GRIN2A;GRIN3A;CAMK2A;CALM3;GRIN2B;CALM2;STX1A","Sst","","Users"
"GABAergic synapse","10/90",8.19178339992741e-05,0.00121340791611425,0,0,4.96446830265849,46.7146232406272,"GABRB2;GABARAPL2;GNG3;GNG2;GNG4;GAD2;ADCY2;SLC38A2;GPHN;GABARAP","Sst","","Users"
"Glioma","9/75",0.00010155270301495,0.00141576415379665,0,0,5.40862708719852,49.7319618104408,"CAMK2D;PIK3CA;CAMK2A;PTEN;MAPK1;CALM3;PIK3R1;IGF1;CALM2","Sst","","Users"
"Adrenergic signaling in cardiomyocytes","12/148",0.00034593382812913,0.00455479540370021,0,0,3.50857591496558,27.9607643950746,"CAMK2D;CACNG8;CACNB4;PPP2R2B;CACNA2D1;GNAQ;CAMK2A;CACNA2D3;MAPK1;CALM3;ADCY2;CALM2","Sst","","Users"
"Cholinergic synapse","10/113",0.000534512660813519,0.006667342137516,0,0,3.85133122878075,29.0165269753568,"CAMK2D;GNG3;GNG2;PIK3CA;GNG4;GNAQ;CAMK2A;MAPK1;ADCY2;PIK3R1","Sst","","Users"
"Apelin signaling pathway","11/138",0.000697035304744358,0.00825986836122065,0,0,3.43865367238931,24.9944542492642,"GABARAPL2;MEF2C;GNG3;GNG2;GNG4;GNAQ;MAPK1;CALM3;ADCY2;CALM2;GABARAP","Sst","","Users"
"cAMP signaling pathway","14/211",0.00087981309257761,0.0099293191876616,0,0,2.82857292375321,19.901276397432,"GRIA2;CAMK2D;ROCK2;CAMK2A;ADCY2;PIK3R1;GRIN2B;GRIN2A;GRIN3A;PIK3CA;SST;MAPK1;CALM3;CALM2","Sst","","Users"
