,Unnamed: 0,Metadata,Sex,Cell Type,Time Point,Tissue,Ontology,GO.ID,Term,Annotated,Significant,Expected,Fisher
6,7,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0010638,positive regulation of organelle organization,442,102,69.38,2.4e-05
7,8,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0071277,cellular response to calcium ion,69,25,10.83,2.4e-05
8,9,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0048025,"negative regulation of mRNA splicing, via spliceosome",23,12,3.61,5.4e-05
9,10,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0044089,positive regulation of cellular component biogenesis,477,107,74.88,5.5e-05
10,11,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0007409,axonogenesis,420,104,65.93,6.4e-05
11,12,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0016358,dendrite development,294,78,46.15,0.0001
12,13,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic pr...,390,89,61.22,0.00012
13,14,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0061003,positive regulation of dendritic spine morphogenesis,29,13,4.55,0.00019
14,15,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0048167,regulation of synaptic plasticity,221,55,34.69,0.00025
15,16,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0035249,"synaptic transmission, glutamatergic",100,34,15.7,0.00027
16,17,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0060074,synapse maturation,30,13,4.71,0.00029
17,18,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0021954,central nervous system neuron development,84,26,13.19,0.00034
18,19,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0043254,regulation of protein-containing complex assembly,391,87,61.38,0.00035
19,20,L2_3_IT_M_P120_CORT_BP,M,L2_3_IT,P120,CORT,BP,GO:0098974,postsynaptic actin cytoskeleton organization,17,9,2.67,0.00042
0,1,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0022625,cytosolic large ribosomal subunit,53,33,8.36,2.2e-14
1,2,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0098978,glutamatergic synapse,307,90,48.44,1.1e-09
2,3,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0014069,postsynaptic density,315,101,49.71,5.1e-09
3,4,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0005654,nucleoplasm,3078,591,485.71,5.7e-09
4,5,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0022627,cytosolic small ribosomal subunit,44,23,6.94,2.2e-08
5,6,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0043209,myelin sheath,199,62,31.4,3.8e-08
6,7,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0110165,cellular anatomical entity,13002,2218,2051.7,1.2e-07
7,8,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0030424,axon,657,171,103.67,3.5e-07
8,9,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0005737,cytoplasm,9156,1633,1444.81,5.7e-06
9,10,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0043231,intracellular membrane-bounded organelle,9221,1659,1455.07,2.3e-05
10,11,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0030672,synaptic vesicle membrane,75,26,11.83,4.5e-05
11,12,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0042788,polysomal ribosome,34,15,5.37,8.3e-05
12,13,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0099061,integral component of postsynaptic density membrane,38,16,6.0,9.6e-05
13,14,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0098871,postsynaptic actin cytoskeleton,5,5,0.79,9.7e-05
14,15,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0005829,cytosol,3244,611,511.9,9.8e-05
15,16,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0099056,integral component of presynaptic membrane,42,17,6.63,0.00011
16,17,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0045202,synapse,1195,321,188.57,0.00011
17,18,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0098685,Schaffer collateral - CA1 synapse,79,26,12.47,0.00012
18,19,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0005874,microtubule,384,88,60.59,0.00013
19,20,L2_3_IT_M_P120_CORT_CC,M,L2_3_IT,P120,CORT,CC,GO:0005681,spliceosomal complex,182,48,28.72,0.00016
0,1,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0003735,structural constituent of ribosome,156,74,24.26,4.6e-21
1,2,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0003729,mRNA binding,286,75,44.47,1.9e-06
2,3,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0005515,protein binding,7303,1287,1135.54,2.3e-05
3,4,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0031490,chromatin DNA binding,70,23,10.88,0.00024
4,5,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0051117,ATPase binding,93,28,14.46,0.00029
5,6,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0031625,ubiquitin protein ligase binding,285,66,44.31,0.00044
6,7,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0098632,cell-cell adhesion mediator activity,29,12,4.51,0.00075
7,8,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0001671,ATPase activator activity,23,10,3.58,0.00132
8,9,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0003723,RNA binding,1024,224,159.22,0.00153
9,10,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0050998,nitric-oxide synthase binding,17,8,2.64,0.00219
10,11,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0070180,large ribosomal subunit rRNA binding,8,5,1.24,0.00335
11,12,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:1990948,ubiquitin ligase inhibitor activity,8,5,1.24,0.00335
12,13,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0030276,clathrin binding,60,18,9.33,0.00347
13,14,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0008092,cytoskeletal protein binding,874,165,135.9,0.00352
14,15,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0097718,disordered domain specific binding,34,12,5.29,0.00375
15,16,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:1990932,5.8S rRNA binding,3,3,0.47,0.00376
16,17,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0097100,supercoiled DNA binding,3,3,0.47,0.00376
17,18,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0004111,creatine kinase activity,3,3,0.47,0.00376
18,19,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0030674,protein-macromolecule adaptor activity,255,56,39.65,0.00396
19,20,L2_3_IT_M_P120_CORT_MF,M,L2_3_IT,P120,CORT,MF,GO:0005525,GTP binding,294,63,45.71,0.00426
0,1,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0002181,cytoplasmic translation,90,39,14.53,8.8e-10
1,2,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0006412,translation,563,161,90.9,1.6e-05
2,3,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0048488,synaptic vesicle endocytosis,64,24,10.33,2.9e-05
3,4,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0001764,neuron migration,169,48,27.29,3.9e-05
4,5,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:2000300,regulation of synaptic vesicle exocytosis,79,27,12.76,6.5e-05
5,6,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0099560,synaptic membrane adhesion,34,15,5.49,0.00011
6,7,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0016567,protein ubiquitination,576,126,93.0,0.00015
7,8,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0007411,axon guidance,209,54,33.75,0.00021
8,9,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0060291,long-term synaptic potentiation,106,32,17.11,0.00021
9,10,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0050821,protein stabilization,168,45,27.13,0.00029
10,11,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0048024,"regulation of mRNA splicing, via spliceosome",96,33,15.5,0.00031
11,12,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0002026,regulation of the force of heart contraction,26,12,4.2,0.00032
12,13,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0010256,endomembrane system organization,429,106,69.27,0.00032
13,14,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0042775,mitochondrial ATP synthesis coupled electron transport,53,21,8.56,0.0005
14,15,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic pr...,390,88,62.97,0.00051
15,16,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0042776,mitochondrial ATP synthesis coupled proton transport,11,7,1.78,0.00051
16,17,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0010571,positive regulation of nuclear cell cycle DNA replication,6,5,0.97,0.00057
17,18,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0036503,ERAD pathway,98,29,15.82,0.0006
18,19,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0006996,organelle organization,3133,605,505.86,0.00074
19,20,L6_M_P120_CORT_BP,M,L6,P120,CORT,BP,GO:0034622,cellular protein-containing complex assembly,826,187,133.37,0.00076
0,1,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0022625,cytosolic large ribosomal subunit,53,37,8.6,4.7e-18
1,2,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0022627,cytosolic small ribosomal subunit,45,27,7.3,3.5e-11
2,3,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0045202,synapse,1203,319,195.17,3.4e-10
3,4,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0043209,myelin sheath,201,67,32.61,1.6e-09
4,5,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0014069,postsynaptic density,317,95,51.43,1.8e-08
5,6,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0042788,polysomal ribosome,34,20,5.52,2e-08
6,7,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0005737,cytoplasm,9226,1705,1496.76,3.6e-08
7,8,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0043025,neuronal cell body,658,157,106.75,1.5e-07
8,9,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0098978,glutamatergic synapse,309,85,50.13,2.8e-07
9,10,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0043231,intracellular membrane-bounded organelle,9282,1712,1505.84,1.3e-06
10,11,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0030672,synaptic vesicle membrane,75,31,12.17,4.7e-06
11,12,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0098685,Schaffer collateral - CA1 synapse,80,29,12.98,1.1e-05
12,13,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0043197,dendritic spine,190,53,30.82,3.1e-05
13,14,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0005790,smooth endoplasmic reticulum,35,15,5.68,0.00017
14,15,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0098800,inner mitochondrial membrane protein complex,108,41,17.52,0.00021
15,16,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0048471,perinuclear region of cytoplasm,610,132,98.96,0.00021
16,17,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0005829,cytosol,3258,628,528.55,0.00036
17,18,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0031301,integral component of organelle membrane,309,73,50.13,0.00043
18,19,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0030426,growth cone,192,54,31.15,0.00047
19,20,L6_M_P120_CORT_CC,M,L6,P120,CORT,CC,GO:0005874,microtubule,384,87,62.3,0.00056
0,1,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0003735,structural constituent of ribosome,157,80,25.04,1.5999999999999999e-24
1,2,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0003729,mRNA binding,286,88,45.61,8.2e-08
2,3,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0031625,ubiquitin protein ligase binding,286,78,45.61,6.3e-07
3,4,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:1990948,ubiquitin ligase inhibitor activity,8,7,1.28,1.8e-05
4,5,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0001671,ATPase activator activity,23,12,3.67,6.3e-05
5,6,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0005516,calmodulin binding,170,47,27.11,7e-05
6,7,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0048306,calcium-dependent protein binding,65,23,10.37,0.0001
7,8,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0030165,PDZ domain binding,108,32,17.22,0.00025
8,9,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0019904,protein domain specific binding,733,169,116.9,0.00029
9,10,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0044325,transmembrane transporter binding,133,37,21.21,0.00035
10,11,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0003730,mRNA 3'-UTR binding,93,28,14.83,0.00044
11,12,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0003723,RNA binding,1026,253,163.63,0.00047
12,13,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0019829,ATPase-coupled cation transmembrane transporter activity,39,15,6.22,0.00058
13,14,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0008200,ion channel inhibitor activity,30,12,4.78,0.00136
14,15,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0035639,purine ribonucleoside triphosphate binding,1508,282,240.5,0.00138
15,16,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0043422,protein kinase B binding,16,8,2.55,0.00159
16,17,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0019905,syntaxin binding,74,22,11.8,0.00208
17,18,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0051117,ATPase binding,93,26,14.83,0.00229
18,19,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0050839,cell adhesion molecule binding,244,56,38.91,0.00253
19,20,L6_M_P120_CORT_MF,M,L6,P120,CORT,MF,GO:0008092,cytoskeletal protein binding,882,171,140.66,0.00281
0,1,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0009987,cellular process,11894,914,823.16,1.8e-05
1,2,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0099560,synaptic membrane adhesion,34,10,2.35,6.8e-05
2,3,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0032981,mitochondrial respiratory chain complex I assembly,49,12,3.39,9.5e-05
3,4,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0006334,nucleosome assembly,50,12,3.46,0.00012
4,5,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0007215,glutamate receptor signaling pathway,43,11,2.98,0.00012
5,6,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0007411,axon guidance,205,31,14.19,0.00025
6,7,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0008038,neuron recognition,49,11,3.39,0.00042
7,8,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0048488,synaptic vesicle endocytosis,65,13,4.5,0.00043
8,9,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0001662,behavioral fear response,50,11,3.46,0.00051
9,10,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecu...,93,16,6.44,0.0006
10,11,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0061732,mitochondrial acetyl-CoA biosynthetic process from pyruvate,7,4,0.48,0.00067
11,12,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0048024,"regulation of mRNA splicing, via spliceosome",95,16,6.57,0.00076
12,13,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0042136,neurotransmitter biosynthetic process,12,5,0.83,0.00083
13,14,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0007416,synapse assembly,181,28,12.53,0.00112
14,15,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0002181,cytoplasmic translation,90,15,6.23,0.00123
15,16,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0044057,regulation of system process,501,53,34.67,0.00129
16,17,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0000028,ribosomal small subunit assembly,19,6,1.31,0.00134
17,18,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0010880,regulation of release of sequestered calcium ion into cytoso...,19,6,1.31,0.00134
18,19,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0035418,protein localization to synapse,82,14,5.68,0.00139
19,20,Sst_M_P120_CORT_BP,M,Sst,P120,CORT,BP,GO:0001764,neuron migration,169,23,11.7,0.00139
0,1,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0043209,myelin sheath,199,43,13.88,1.8e-11
1,2,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0098978,glutamatergic synapse,309,52,21.55,2.3e-09
2,3,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0022625,cytosolic large ribosomal subunit,53,15,3.7,2e-06
3,4,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0042734,presynaptic membrane,122,23,8.51,1e-05
4,5,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0099055,integral component of postsynaptic membrane,78,21,5.44,1e-05
5,6,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0098982,GABA-ergic synapse,68,16,4.74,1.3e-05
6,7,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0045202,synapse,1201,168,83.77,1.4e-05
7,8,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0005737,cytoplasm,9061,741,631.97,2.2e-05
8,9,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0030425,dendrite,673,87,46.94,2.4e-05
9,10,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0043025,neuronal cell body,651,79,45.41,2.7e-05
10,11,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0030424,axon,659,93,45.96,7.7e-05
11,12,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0043231,intracellular membrane-bounded organelle,9150,742,638.18,8.7e-05
12,13,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0098685,Schaffer collateral - CA1 synapse,80,16,5.58,0.00011
13,14,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0140534,endoplasmic reticulum protein-containing complex,118,20,8.23,0.00018
14,15,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0022627,cytosolic small ribosomal subunit,45,11,3.14,0.0002
15,16,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0008021,synaptic vesicle,191,35,13.32,0.00032
16,17,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0005747,mitochondrial respiratory chain complex I,40,10,2.79,0.00032
17,18,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:1902711,GABA-A receptor complex,15,6,1.05,0.00033
18,19,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0060077,inhibitory synapse,27,8,1.88,0.00037
19,20,Sst_M_P120_CORT_CC,M,Sst,P120,CORT,CC,GO:0005764,lysosome,404,47,28.18,0.00037
0,1,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0003735,structural constituent of ribosome,157,39,10.8,1e-12
1,2,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0031625,ubiquitin protein ligase binding,284,38,19.53,5.9e-05
2,3,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0005515,protein binding,7233,591,497.44,8.3e-05
3,4,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0001671,ATPase activator activity,23,8,1.58,9.4e-05
4,5,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0004890,GABA-A receptor activity,15,6,1.03,0.0003
5,6,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0016595,glutamate binding,13,5,0.89,0.0012
6,7,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0031628,opioid receptor binding,8,4,0.55,0.0012
7,8,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0003729,mRNA binding,284,33,19.53,0.0021
8,9,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0005246,calcium channel regulator activity,35,8,2.41,0.0022
9,10,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0098632,cell-cell adhesion mediator activity,28,7,1.93,0.0023
10,11,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:1904315,transmitter-gated ion channel activity involved in regulatio...,44,9,3.03,0.0026
11,12,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0015078,proton transmembrane transporter activity,83,16,5.71,0.0027
12,13,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0010856,adenylate cyclase activator activity,5,3,0.34,0.0029
13,14,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0019843,rRNA binding,71,12,4.88,0.0031
14,15,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0043548,phosphatidylinositol 3-kinase binding,37,8,2.54,0.0031
15,16,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0051117,ATPase binding,93,14,6.4,0.0044
16,17,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0030165,PDZ domain binding,103,15,7.08,0.0045
17,18,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0050839,cell adhesion molecule binding,237,32,16.3,0.0045
18,19,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0051427,hormone receptor binding,17,5,1.17,0.0047
19,20,Sst_M_P120_CORT_MF,M,Sst,P120,CORT,MF,GO:0001639,PLC activating G protein-coupled glutamate receptor activity,2,2,0.14,0.0047
0,1,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0006412,translation,563,168,95.41,1.1e-09
1,2,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0002181,cytoplasmic translation,90,37,15.25,5e-08
2,3,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0048488,synaptic vesicle endocytosis,64,26,10.85,6.2e-06
3,4,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0006886,intracellular protein transport,779,191,132.01,1.8e-05
4,5,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0001764,neuron migration,167,49,28.3,4.6e-05
5,6,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0061024,membrane organization,618,153,104.73,5.1e-05
6,7,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0071277,cellular response to calcium ion,71,26,12.03,5.3e-05
7,8,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0007611,learning or memory,275,72,46.6,6.5e-05
8,9,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0050807,regulation of synapse organization,251,76,42.53,8.1e-05
9,10,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0006457,protein folding,145,47,24.57,8.8e-05
10,11,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0006614,SRP-dependent cotranslational protein targeting to membrane,17,10,2.88,0.00012
11,12,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0097091,synaptic vesicle clustering,18,10,3.05,0.00022
12,13,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0048522,positive regulation of cellular process,4515,906,765.12,0.00025
13,14,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0009987,cellular process,12095,2231,2049.64,0.00027
14,15,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0016050,vesicle organization,259,66,43.89,0.00029
15,16,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0048024,"regulation of mRNA splicing, via spliceosome",95,30,16.1,0.00033
16,17,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:1901798,positive regulation of signal transduction by p53 class medi...,22,11,3.73,0.00037
17,18,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0050821,protein stabilization,169,46,28.64,0.00051
18,19,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0007411,axon guidance,202,53,34.23,0.00053
19,20,L5_M_P120_CORT_BP,M,L5,P120,CORT,BP,GO:0031175,neuron projection development,1002,248,169.8,0.00054
0,1,L5_M_P120_CORT_CC,M,L5,P120,CORT,CC,GO:0022625,cytosolic large ribosomal subunit,53,38,9.01,2e-18
1,2,L5_M_P120_CORT_CC,M,L5,P120,CORT,CC,GO:0022627,cytosolic small ribosomal subunit,45,31,7.65,1.7e-14
2,3,L5_M_P120_CORT_CC,M,L5,P120,CORT,CC,GO:0043209,myelin sheath,201,76,34.18,1.1e-12
3,4,L5_M_P120_CORT_CC,M,L5,P120,CORT,CC,GO:0042788,polysomal ribosome,34,23,5.78,7.6e-11
4,5,L5_M_P120_CORT_CC,M,L5,P120,CORT,CC,GO:0045202,synapse,1203,343,204.58,8.1e-10
5,6,L5_M_P120_CORT_CC,M,L5,P120,CORT,CC,GO:0098978,glutamatergic synapse,309,93,52.55,6.9e-09
