,Unnamed: 0,Metadata,Sex,Cell Type,Time Point,Tissue,Ontology,GO.ID,Term,Annotated,Significant,Expected,Fisher
3,4,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0019903,protein phosphatase binding,102,70,52.98,0.00042
4,5,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0034237,protein kinase A regulatory subunit binding,16,15,8.31,0.00044
5,6,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0030674,protein-macromolecule adaptor activity,131,86,68.04,0.00094
6,7,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0008137,NADH dehydrogenase (ubiquinone) activity,18,16,9.35,0.00111
7,8,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0046933,"proton-transporting ATP synthase activity, rotational mechan...",10,10,5.19,0.00142
8,9,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0003729,mRNA binding,195,122,101.28,0.00156
9,10,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0042826,histone deacetylase binding,59,42,30.64,0.00197
10,11,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0034452,dynactin binding,9,9,4.67,0.00274
11,12,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0016887,ATPase activity,212,130,110.11,0.00327
12,13,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0043531,ADP binding,19,16,9.87,0.00363
13,14,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0004129,cytochrome-c oxidase activity,12,11,6.23,0.00463
14,15,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0003723,RNA binding,651,389,338.11,0.00477
15,16,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0000900,"translation repressor activity, mRNA regulatory element bind...",8,8,4.15,0.00527
16,17,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0034061,DNA polymerase activity,8,8,4.15,0.00527
17,18,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0035639,purine ribonucleoside triphosphate binding,863,483,448.21,0.00623
18,19,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0004857,enzyme inhibitor activity,118,75,61.29,0.00675
19,20,Pvalb_F_P30_CORT_MF,F,Pvalb,P30,CORT,MF,GO:0018024,histone-lysine N-methyltransferase activity,29,22,15.06,0.00723
0,1,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0100026,positive regulation of DNA repair by transcription from RNA ...,1,1,0.0,0.0016
1,2,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0062003,"negative regulation of all-trans-retinyl-ester hydrolase, 11...",1,1,0.0,0.0016
2,3,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0014886,transition between slow and fast fiber,2,1,0.0,0.0032
3,4,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0044381,glucose import in response to insulin stimulus,2,1,0.0,0.0032
4,5,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:1990481,mRNA pseudouridine synthesis,2,1,0.0,0.0032
5,6,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0001579,medium-chain fatty acid transport,2,1,0.0,0.0032
6,7,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0098958,retrograde axonal transport of mitochondrion,3,1,0.0,0.0047
7,8,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0007023,post-chaperonin tubulin folding pathway,3,1,0.0,0.0047
8,9,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0042760,very long-chain fatty acid catabolic process,4,1,0.01,0.0063
9,10,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:1990379,lipid transport across blood-brain barrier,4,1,0.01,0.0063
10,11,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0007021,tubulin complex assembly,5,1,0.01,0.0079
11,12,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0097623,potassium ion export across plasma membrane,7,1,0.01,0.011
12,13,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0044539,long-chain fatty acid import into cell,11,1,0.02,0.0173
13,14,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0051481,negative regulation of cytosolic calcium ion concentration,13,1,0.02,0.0204
14,15,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0048490,anterograde synaptic vesicle transport,15,1,0.02,0.0235
15,16,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0099514,synaptic vesicle cytoskeletal transport,15,1,0.02,0.0235
16,17,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0099517,synaptic vesicle transport along microtubule,15,1,0.02,0.0235
17,18,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0140354,lipid import into cell,20,1,0.03,0.0312
18,19,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0015909,long-chain fatty acid transport,21,1,0.03,0.0327
19,20,Sncg_F_P30_CORT_BP,F,Sncg,P30,CORT,BP,GO:0001676,long-chain fatty acid metabolic process,22,1,0.03,0.0343
0,1,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0031462,Cul2-RING ubiquitin ligase complex,6,1,0.01,0.0094
1,2,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0005869,dynactin complex,7,1,0.01,0.011
2,3,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0031526,brush border membrane,13,1,0.02,0.0203
3,4,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0030131,clathrin adaptor complex,20,1,0.03,0.031
4,5,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0030119,AP-type membrane coat adaptor complex,30,1,0.05,0.0462
5,6,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0005902,microvillus,34,1,0.05,0.0523
6,7,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0030118,clathrin coat,35,1,0.06,0.0538
7,8,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0005903,brush border,37,1,0.06,0.0567
8,9,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0022627,cytosolic small ribosomal subunit,39,1,0.06,0.0597
9,10,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0098862,cluster of actin-based cell projections,56,1,0.09,0.0847
10,11,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0005875,microtubule associated complex,61,1,0.1,0.092
11,12,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0015935,small ribosomal subunit,63,1,0.1,0.0949
12,13,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0048475,coated membrane,65,1,0.1,0.0977
13,14,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0030117,membrane coat,65,1,0.1,0.0977
14,15,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0022626,cytosolic ribosome,90,1,0.14,0.1329
15,16,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0098858,actin-based cell projection,98,1,0.15,0.1439
16,17,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0044391,ribosomal subunit,141,1,0.22,0.2009
17,18,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0031253,cell projection membrane,141,1,0.22,0.2009
18,19,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0005840,ribosome,168,1,0.26,0.2349
19,20,Sncg_F_P30_CORT_CC,F,Sncg,P30,CORT,CC,GO:0015629,actin cytoskeleton,229,1,0.36,0.307
0,1,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0090433,palmitoyl-CoA ligase activity,1,1,0.0,0.0013
1,2,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0070089,chloride-activated potassium channel activity,1,1,0.0,0.0013
2,3,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0005228,intracellular sodium activated potassium channel activity,2,1,0.0,0.0026
3,4,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0090434,oleoyl-CoA ligase activity,3,1,0.0,0.0039
4,5,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0031957,very long-chain fatty acid-CoA ligase activity,3,1,0.0,0.0039
5,6,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0009982,pseudouridine synthase activity,4,1,0.01,0.0052
6,7,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0070181,small ribosomal subunit rRNA binding,6,1,0.01,0.0079
7,8,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0099122,RNA polymerase II C-terminal domain binding,7,1,0.01,0.0092
8,9,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0047676,arachidonate-CoA ligase activity,7,1,0.01,0.0092
9,10,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0005324,long-chain fatty acid transporter activity,8,1,0.01,0.0105
10,11,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0015271,outward rectifier potassium channel activity,9,1,0.01,0.0118
11,12,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0048027,mRNA 5'-UTR binding,16,1,0.02,0.0209
12,13,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0051019,mitogen-activated protein kinase binding,21,1,0.03,0.0273
13,14,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0043014,alpha-tubulin binding,23,1,0.03,0.0299
14,15,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0001102,RNA polymerase II activating transcription factor binding,25,1,0.03,0.0324
15,16,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0005249,voltage-gated potassium channel activity,42,1,0.06,0.0539
16,17,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0033613,activating transcription factor binding,43,1,0.06,0.0552
17,18,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0005319,lipid transporter activity,63,1,0.08,0.0799
18,19,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0022843,voltage-gated cation channel activity,75,1,0.1,0.0944
19,20,Sncg_F_P30_CORT_MF,F,Sncg,P30,CORT,MF,GO:0005244,voltage-gated ion channel activity,100,1,0.13,0.1241
0,1,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0006958,"complement activation, classical pathway",6,2,0.03,0.00032
1,2,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0098883,synapse pruning,6,2,0.03,0.00032
2,3,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0097105,presynaptic membrane assembly,7,2,0.03,0.00044
3,4,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0044794,positive regulation by host of viral process,11,3,0.05,0.00071
4,5,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0022604,regulation of cell morphogenesis,193,5,0.9,0.00186
5,6,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0001937,negative regulation of endothelial cell proliferation,16,2,0.07,0.00245
6,7,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0060311,negative regulation of elastin catabolic process,1,1,0.0,0.00468
7,8,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:1905007,positive regulation of epithelial to mesenchymal transition ...,1,1,0.0,0.00468
8,9,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0010700,negative regulation of norepinephrine secretion,1,1,0.0,0.00468
9,10,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0014057,"positive regulation of acetylcholine secretion, neurotransmi...",1,1,0.0,0.00468
10,11,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0033626,positive regulation of integrin activation by cell surface r...,1,1,0.0,0.00468
11,12,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:1905223,epicardium morphogenesis,1,1,0.0,0.00468
12,13,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0031583,phospholipase D-activating G protein-coupled receptor signal...,1,1,0.0,0.00468
13,14,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0060017,parathyroid gland development,1,1,0.0,0.00468
14,15,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0043397,regulation of corticotropin-releasing hormone secretion,1,1,0.0,0.00468
15,16,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0072749,cellular response to cytochalasin B,1,1,0.0,0.00468
16,17,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0046725,negative regulation by virus of viral protein levels in host...,1,1,0.0,0.00468
17,18,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0021808,cytosolic calcium signaling involved in initiation of cell m...,1,1,0.0,0.00468
18,19,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:0044790,negative regulation by host of viral release from host cell,1,1,0.0,0.00468
19,20,Non_neuronal_F_P30_CORT_BP,F,Non_neuronal,P30,CORT,BP,GO:1904888,cranial skeletal system development,23,2,0.11,0.00506
0,1,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0009986,cell surface,259,11,1.1,2.9e-07
1,2,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0005615,extracellular space,286,8,1.21,0.00012
2,3,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0005887,integral component of plasma membrane,493,9,2.09,0.00014
3,4,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0005581,collagen trimer,19,3,0.08,0.00238
4,5,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0009897,external side of plasma membrane,74,3,0.31,0.00363
5,6,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0043235,receptor complex,165,5,0.7,0.00411
6,7,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0005595,collagen type XII trimer,1,1,0.0,0.00424
7,8,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:1990682,CSF1-CSF1R complex,1,1,0.0,0.00424
8,9,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0005602,complement component C1 complex,1,1,0.0,0.00424
9,10,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0045121,membrane raft,175,4,0.74,0.00598
10,11,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0098685,Schaffer collateral - CA1 synapse,98,3,0.42,0.00796
11,12,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0031092,platelet alpha granule membrane,2,1,0.01,0.00846
12,13,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0098666,G protein-coupled serotonin receptor complex,2,1,0.01,0.00846
13,14,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0005604,basement membrane,34,2,0.14,0.00895
14,15,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0031410,cytoplasmic vesicle,982,10,4.16,0.01348
15,16,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0097708,intracellular vesicle,987,10,4.18,0.01391
16,17,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0005911,cell-cell junction,224,4,0.95,0.01401
17,18,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0099544,perisynaptic space,4,1,0.02,0.01684
18,19,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0048179,activin receptor complex,4,1,0.02,0.01684
19,20,Non_neuronal_F_P30_CORT_CC,F,Non_neuronal,P30,CORT,CC,GO:0031982,vesicle,1029,10,4.36,0.01803
0,1,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0019955,cytokine binding,22,2,0.1,0.0042
1,2,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0005011,macrophage colony-stimulating factor receptor activity,1,1,0.0,0.0045
2,3,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0001621,G protein-coupled ADP receptor activity,1,1,0.0,0.0045
3,4,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0016231,beta-N-acetylglucosaminidase activity,1,1,0.0,0.0045
4,5,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0005025,"transforming growth factor beta receptor activity, type I",2,1,0.01,0.0089
5,6,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0004823,leucine-tRNA ligase activity,2,1,0.01,0.0089
6,7,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0033149,FFAT motif binding,2,1,0.01,0.0089
7,8,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0005114,type II transforming growth factor beta receptor binding,2,1,0.01,0.0089
8,9,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0008454,"alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltr...",2,1,0.01,0.0089
9,10,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0001609,G protein-coupled adenosine receptor activity,2,1,0.01,0.0089
10,11,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0071886,"1-(4-iodo-2,5-dimethoxyphenyl)propan-2-amine binding",2,1,0.01,0.0089
11,12,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0001587,Gq/11-coupled serotonin receptor activity,2,1,0.01,0.0089
12,13,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0001540,amyloid-beta binding,34,2,0.15,0.0099
13,14,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0005201,extracellular matrix structural constituent,34,2,0.15,0.0099
14,15,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0001972,retinoic acid binding,3,1,0.01,0.0134
15,16,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0003953,NAD+ nucleosidase activity,3,1,0.01,0.0134
16,17,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0061809,"NAD+ nucleotidase, cyclic ADP-ribose generating",3,1,0.01,0.0134
17,18,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0019865,immunoglobulin binding,3,1,0.01,0.0134
18,19,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0050135,NAD(P)+ nucleosidase activity,3,1,0.01,0.0134
19,20,Non_neuronal_F_P30_CORT_MF,F,Non_neuronal,P30,CORT,MF,GO:0051378,serotonin binding,3,1,0.01,0.0134
0,1,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0006633,fatty acid biosynthetic process,49,9,1.9,9.2e-05
1,2,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0035307,positive regulation of protein dephosphorylation,24,6,0.93,0.00024
2,3,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0022010,central nervous system myelination,17,5,0.66,0.00036
3,4,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0006084,acetyl-CoA metabolic process,17,5,0.66,0.00036
4,5,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:1903025,regulation of RNA polymerase II regulatory region sequence-s...,5,3,0.19,0.00055
5,6,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0071638,negative regulation of monocyte chemotactic protein-1 produc...,5,3,0.19,0.00055
6,7,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0001973,G protein-coupled adenosine receptor signaling pathway,5,3,0.19,0.00055
7,8,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0035556,intracellular signal transduction,1042,64,40.44,0.0007
8,9,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0000226,microtubule cytoskeleton organization,301,27,11.68,0.00084
9,10,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:1905323,telomerase holoenzyme complex assembly,6,3,0.23,0.00106
10,11,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0050821,protein stabilization,126,13,4.89,0.00114
11,12,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0016477,cell migration,635,46,24.64,0.00118
12,13,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0022603,regulation of anatomical structure morphogenesis,461,33,17.89,0.00142
13,14,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0031623,receptor internalization,84,10,3.26,0.00143
14,15,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:1905552,positive regulation of protein localization to endoplasmic r...,2,2,0.08,0.0015
15,16,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0006083,acetate metabolic process,2,2,0.08,0.0015
16,17,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0061740,protein targeting to lysosome involved in chaperone-mediated...,2,2,0.08,0.0015
17,18,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0045337,farnesyl diphosphate biosynthetic process,2,2,0.08,0.0015
18,19,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0036112,medium-chain fatty-acyl-CoA metabolic process,2,2,0.08,0.0015
19,20,Oligo_F_P30_CORT_BP,F,Oligo,P30,CORT,BP,GO:0035627,ceramide transport,2,2,0.08,0.0015
0,1,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0043209,myelin sheath,167,25,6.42,3.8e-09
1,2,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0005886,plasma membrane,1898,112,73.01,1.9e-05
2,3,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0005576,extracellular region,464,34,17.85,0.00019
3,4,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0048471,perinuclear region of cytoplasm,389,30,14.96,0.00019
4,5,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0005911,cell-cell junction,223,20,8.58,0.00035
5,6,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0005874,microtubule,226,19,8.69,0.00107
6,7,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0098560,cytoplasmic side of late endosome membrane,2,2,0.08,0.00147
7,8,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:1990836,lysosomal matrix,2,2,0.08,0.00147
8,9,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0033270,paranode region of axon,14,4,0.54,0.00158
9,10,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0043025,neuronal cell body,465,31,17.89,0.00176
10,11,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0016324,apical plasma membrane,103,11,3.96,0.00192
11,12,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0030425,dendrite,525,36,20.2,0.00198
12,13,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0005765,lysosomal membrane,80,11,3.08,0.00251
13,14,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0045178,basal part of cell,110,13,4.23,0.00256
14,15,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0005882,intermediate filament,26,5,1.0,0.00275
15,16,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0044295,axonal growth cone,39,6,1.5,0.00343
16,17,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0032432,actin filament bundle,39,6,1.5,0.00343
17,18,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0014069,postsynaptic density,330,23,12.69,0.004
18,19,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0098574,cytoplasmic side of lysosomal membrane,3,2,0.12,0.00431
19,20,Oligo_F_P30_CORT_CC,F,Oligo,P30,CORT,CC,GO:0097524,sperm plasma membrane,3,2,0.12,0.00431
0,1,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0019828,aspartic-type endopeptidase inhibitor activity,4,3,0.15,0.00021
1,2,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0001664,G protein-coupled receptor binding,105,14,4.0,0.0004
2,3,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0048156,tau protein binding,20,5,0.76,0.00075
3,4,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0019911,structural constituent of myelin sheath,6,3,0.23,0.00101
4,5,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0042802,identical protein binding,947,54,36.1,0.00124
5,6,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0070740,tubulin-glutamic acid ligase activity,2,2,0.08,0.00145
6,7,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0002135,CTP binding,2,2,0.08,0.00145
7,8,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0017098,sulfonylurea receptor binding,2,2,0.08,0.00145
8,9,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0008017,microtubule binding,150,14,5.72,0.00167
9,10,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0033293,monocarboxylic acid binding,24,5,0.91,0.00182
10,11,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0097718,disordered domain specific binding,24,5,0.91,0.00182
11,12,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0051087,chaperone binding,61,8,2.33,0.00205
12,13,Oligo_F_P30_CORT_MF,F,Oligo,P30,CORT,MF,GO:0015081,sodium ion transmembrane transporter activity,63,8,2.4,0.00252
