"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","db","module"
"T Cell Receptor Signaling Pathway (GO:0050852)","1/95",0.379553533216983,0.468988561158915,0,0,2.12830431979368,2.06181530451832,"THY1","GO_Biological_Process_2023","red"
"Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)","1/95",0.379553533216983,0.468988561158915,0,0,2.12830431979368,2.06181530451832,"NUP93","GO_Biological_Process_2023","red"
"Regulation Of Macroautophagy (GO:0016241)","1/96",0.382670565880735,0.470599314715294,0,0,2.10579479000532,2.02278604662789,"ATP6V1G2","GO_Biological_Process_2023","red"
"Regulation Of Protein Metabolic Process (GO:0051246)","1/96",0.382670565880735,0.470599314715294,0,0,2.10579479000532,2.02278604662789,"GRM5","GO_Biological_Process_2023","red"
"Regulation Of Protein Phosphorylation (GO:0001932)","2/265",0.38304595383803,0.470599314715294,0,0,1.52378365794987,1.46222327524659,"GRM5;IMPACT","GO_Biological_Process_2023","red"
"Regulation Of Protein Localization (GO:0032880)","1/97",0.385772094842852,0.473047530748364,0,0,2.08375420875421,1.98479362024731,"ATCAY","GO_Biological_Process_2023","red"
"MAPK Cascade (GO:0000165)","1/98",0.388858196397513,0.474127668575418,0,0,2.06216807247735,1.94780133547852,"RIT2","GO_Biological_Process_2023","red"
"Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)","1/98",0.388858196397513,0.474127668575418,0,0,2.06216807247735,1.94780133547852,"GNL3L","GO_Biological_Process_2023","red"
"Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)","1/98",0.388858196397513,0.474127668575418,0,0,2.06216807247735,1.94780133547852,"GRB10","GO_Biological_Process_2023","red"
"Cellular Response To Insulin Stimulus (GO:0032869)","1/99",0.391928946523868,0.476970133033764,0,0,2.0410224695939,1.91177413897195,"GRB10","GO_Biological_Process_2023","red"
"Positive Regulation Of Cell Migration (GO:0030335)","2/272",0.395443767007145,0.480341298906984,0,0,1.48374905517763,1.37654326570043,"CNTN1;CDH13","GO_Biological_Process_2023","red"
"Activation Of GTPase Activity (GO:0090630)","1/102",0.401049842395342,0.486235241249992,0,0,1.98009800980098,1.80915528558786,"RASGRF1","GO_Biological_Process_2023","red"
"Positive Regulation Of Vasculature Development (GO:1904018)","1/104",0.407055058636552,0.492500469788783,0,0,1.94145336863783,1.74499153520703,"CNTN1","GO_Biological_Process_2023","red"
"Intrinsic Apoptotic Signaling Pathway (GO:0097193)","1/105",0.410035274847405,0.492500469788783,0,0,1.92268842268842,1.71409996792236,"MLLT11","GO_Biological_Process_2023","red"
"Regulation Of Neuron Apoptotic Process (GO:0043523)","1/105",0.410035274847405,0.492500469788783,0,0,1.92268842268842,1.71409996792236,"FAIM2","GO_Biological_Process_2023","red"
"Lysosomal Transport (GO:0007041)","1/105",0.410035274847405,0.492500469788783,0,0,1.92268842268842,1.71409996792236,"GPRASP1","GO_Biological_Process_2023","red"
"Negative Regulation Of MAPK Cascade (GO:0043409)","1/105",0.410035274847405,0.492500469788783,0,0,1.92268842268842,1.71409996792236,"PTPRR","GO_Biological_Process_2023","red"
"Response To Calcium Ion (GO:0051592)","1/106",0.413000661133786,0.49514019782768,0,0,1.9042809042809,1.68396719161278,"SLC25A12","GO_Biological_Process_2023","red"
"Central Nervous System Development (GO:0007417)","2/283",0.414697062220494,0.496251586516176,0,0,1.42486745587915,1.25417830284191,"NDRG4;CNTN1","GO_Biological_Process_2023","red"
"Positive Regulation Of T Cell Activation (GO:0050870)","1/107",0.41595129052059,0.496830708121816,0,0,1.88622069754145,1.65456849319568,"THY1","GO_Biological_Process_2023","red"
"Positive Regulation Of Metabolic Process (GO:0009893)","1/108",0.41888723576301,0.498491267651552,0,0,1.86849806475975,1.62588017253325,"GRB10","GO_Biological_Process_2023","red"
"Glycerophospholipid Biosynthetic Process (GO:0046474)","1/108",0.41888723576301,0.498491267651552,0,0,1.86849806475975,1.62588017253325,"DGKG","GO_Biological_Process_2023","red"
"Extracellular Structure Organization (GO:0043062)","1/109",0.421808569139365,0.499204636871359,0,0,1.85110362888141,1.59787949320038,"SPOCK2","GO_Biological_Process_2023","red"
"Cell-Matrix Adhesion (GO:0007160)","1/109",0.421808569139365,0.499204636871359,0,0,1.85110362888141,1.59787949320038,"THY1","GO_Biological_Process_2023","red"
"Regulation Of Wnt Signaling Pathway (GO:0030111)","1/109",0.421808569139365,0.499204636871359,0,0,1.85110362888141,1.59787949320038,"GRB10","GO_Biological_Process_2023","red"
"External Encapsulating Structure Organization (GO:0045229)","1/110",0.424715362613925,0.500806963228486,0,0,1.83402835696414,1.57054463447437,"SPOCK2","GO_Biological_Process_2023","red"
"Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)","1/110",0.424715362613925,0.500806963228486,0,0,1.83402835696414,1.57054463447437,"GNG2","GO_Biological_Process_2023","red"
"Mitotic Cell Cycle Phase Transition (GO:0044772)","1/111",0.427607687964041,0.502380617006933,0,0,1.81726354453627,1.54385464626272,"USP29","GO_Biological_Process_2023","red"
"Cytoskeleton Organization (GO:0007010)","1/111",0.427607687964041,0.502380617006933,0,0,1.81726354453627,1.54385464626272,"THY1","GO_Biological_Process_2023","red"
"Calcium Ion Transport (GO:0006816)","1/112",0.43048561638067,0.503925993766846,0,0,1.8008008008008,1.51778940882089,"GRIN3A","GO_Biological_Process_2023","red"
"Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)","1/112",0.43048561638067,0.503925993766846,0,0,1.8008008008008,1.51778940882089,"THY1","GO_Biological_Process_2023","red"
"Regulation Of Protein Ubiquitination (GO:0031396)","1/113",0.433349218837219,0.505443483092235,0,0,1.78463203463203,1.4923295915181,"GNL3L","GO_Biological_Process_2023","red"
"Positive Regulation Of Cellular Component Organization (GO:0051130)","1/113",0.433349218837219,0.505443483092235,0,0,1.78463203463203,1.4923295915181,"GNL3L","GO_Biological_Process_2023","red"
"Regulation Of Cytoskeleton Organization (GO:0051493)","1/114",0.436198565833718,0.5060217175589,0,0,1.76874944131581,1.46745661650072,"PAK3","GO_Biological_Process_2023","red"
"Regulation Of MAP Kinase Activity (GO:0043405)","1/114",0.436198565833718,0.5060217175589,0,0,1.76874944131581,1.46745661650072,"ROBO1","GO_Biological_Process_2023","red"
"Response To Endoplasmic Reticulum Stress (GO:0034976)","1/114",0.436198565833718,0.5060217175589,0,0,1.76874944131581,1.46745661650072,"RASGRF1","GO_Biological_Process_2023","red"
"Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)","1/115",0.439033727758999,0.508396327476758,0,0,1.7531454899876,1.44315262186649,"COPG1","GO_Biological_Process_2023","red"
"Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)","1/117",0.444661775482094,0.512155080689197,0,0,1.72274468826193,1.39618351518444,"ROBO1","GO_Biological_Process_2023","red"
"Protein Maturation (GO:0051604)","1/117",0.444661775482094,0.512155080689197,0,0,1.72274468826193,1.39618351518444,"CNTN1","GO_Biological_Process_2023","red"
"Protein Processing (GO:0016485)","1/117",0.444661775482094,0.512155080689197,0,0,1.72274468826193,1.39618351518444,"CNTN1","GO_Biological_Process_2023","red"
"Regulation Of Protein Binding (GO:0043393)","1/118",0.447454800068397,0.513537982284904,0,0,1.70793404126737,1.37348597340122,"GNL3L","GO_Biological_Process_2023","red"
"Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)","1/118",0.447454800068397,0.513537982284904,0,0,1.70793404126737,1.37348597340122,"RASGRF1","GO_Biological_Process_2023","red"
"Regulation Of Protein-Containing Complex Assembly (GO:0043254)","1/119",0.450233917137087,0.514895171194009,0,0,1.69337442218798,1.35129249451638,"GNL3L","GO_Biological_Process_2023","red"
"Positive Regulation Of Angiogenesis (GO:0045766)","1/119",0.450233917137087,0.514895171194009,0,0,1.69337442218798,1.35129249451638,"CNTN1","GO_Biological_Process_2023","red"
"Protein Phosphorylation (GO:0006468)","3/500",0.458116642383454,0.521561000045176,0,0,1.2074301478977,0.942557946643732,"CDKL2;PNCK;PAK3","GO_Biological_Process_2023","red"
"Regulation Of Protein Catabolic Process (GO:0042176)","1/122",0.458488507016457,0.521561000045176,0,0,1.6511394941147,1.28759168960267,"NSF","GO_Biological_Process_2023","red"
"Protein Localization To Nucleus (GO:0034504)","1/122",0.458488507016457,0.521561000045176,0,0,1.6511394941147,1.28759168960267,"NUP93","GO_Biological_Process_2023","red"
"Regulation Of Cell Motility (GO:2000145)","1/123",0.461212676190375,0.523736225603507,0,0,1.63752276867031,1.26727232996582,"SPOCK2","GO_Biological_Process_2023","red"
"Neuron Projection Guidance (GO:0097485)","1/124",0.463923277206856,0.524965813681443,0,0,1.62412745339575,1.2473885010387,"CNTN1","GO_Biological_Process_2023","red"
"Protein Dephosphorylation (GO:0006470)","1/124",0.463923277206856,0.524965813681443,0,0,1.62412745339575,1.2473885010387,"PTPRR","GO_Biological_Process_2023","red"
"Regulation Of Mitotic Cell Cycle (GO:0007346)","1/125",0.46662037707619,0.52709307042757,0,0,1.61094819159335,1.22792793965158,"ASNS","GO_Biological_Process_2023","red"
"Protein-Containing Complex Organization (GO:0043933)","1/126",0.469304042324134,0.529197740033333,0,0,1.5979797979798,1.20887881651748,"NAPG","GO_Biological_Process_2023","red"
"Regulation Of Apoptotic Process (GO:0042981)","4/705",0.471041616454249,0.529432084849745,0,0,1.14116737993343,0.8590808815103,"MLLT11;MAGED1;ASNS;FAIM2","GO_Biological_Process_2023","red"
"Cytosolic Transport (GO:0016482)","1/127",0.471974339207137,0.529432084849745,0,0,1.58521725188392,1.19022971699885,"PREPL","GO_Biological_Process_2023","red"
"Regulation Of Anatomical Structure Morphogenesis (GO:0022603)","1/127",0.471974339207137,0.529432084849745,0,0,1.58521725188392,1.19022971699885,"PAK3","GO_Biological_Process_2023","red"
"Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)","1/130",0.479905677193982,0.536463018700379,0,0,1.54811682718659,1.13657427447839,"NUP93","GO_Biological_Process_2023","red"
"Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)","1/130",0.479905677193982,0.536463018700379,0,0,1.54811682718659,1.13657427447839,"GRM5","GO_Biological_Process_2023","red"
"Circulatory System Development (GO:0072359)","1/132",0.485127594032975,0.541362107528147,0,0,1.52432724188449,1.1026119616962,"FLRT3","GO_Biological_Process_2023","red"
"Protein-Containing Complex Assembly (GO:0065003)","2/328",0.490076935611151,0.545244744906145,0,0,1.22536622010767,0.873922474296664,"TMEM35A;NAPG","GO_Biological_Process_2023","red"
"Antigen Receptor-Mediated Signaling Pathway (GO:0050851)","1/134",0.490297600070642,0.545244744906145,0,0,1.50125313283208,1.07000724904239,"THY1","GO_Biological_Process_2023","red"
"Non-Membrane-Bounded Organelle Assembly (GO:0140694)","1/135",0.492863296366116,0.547154606120732,0,0,1.48997437057139,1.05419178131578,"OGFOD1","GO_Biological_Process_2023","red"
"Regulation Of Protein Kinase B Signaling (GO:0051896)","1/136",0.49541620618668,0.549043733660496,0,0,1.47886270108492,1.03868964279636,"CNTN1","GO_Biological_Process_2023","red"
"Negative Regulation Of Wnt Signaling Pathway (GO:0030178)","1/140",0.505501237241334,0.559259516330464,0,0,1.43601482450403,0.979656196045578,"GRB10","GO_Biological_Process_2023","red"
"Regulation Of Cell Adhesion (GO:0030155)","1/144",0.515386675547343,0.56921987282198,0,0,1.39556403192767,0.925032639771104,"CDH13","GO_Biological_Process_2023","red"
"Positive Regulation Of Protein Kinase Activity (GO:0045860)","1/145",0.517827308769205,0.570937801976303,0,0,1.3858024691358,0.912015275939197,"GRM5","GO_Biological_Process_2023","red"
"Regulation Of Cold-Induced Thermogenesis (GO:0120161)","1/146",0.520255772624573,0.572636473281314,0,0,1.37617554858934,0.899240881378034,"GRB10","GO_Biological_Process_2023","red"
"Protein Glycosylation (GO:0006486)","1/147",0.522672127159014,0.573339323159122,0,0,1.36668050366681,0.886703567337748,"ST8SIA3","GO_Biological_Process_2023","red"
"Dephosphorylation (GO:0016311)","1/147",0.522672127159014,0.573339323159122,0,0,1.36668050366681,0.886703567337748,"PTPRR","GO_Biological_Process_2023","red"
"Defense Response To Symbiont (GO:0140546)","1/148",0.525076432202193,0.57499880945741,0,0,1.35731464302893,0.874397623216168,"USP29","GO_Biological_Process_2023","red"
"Axon Guidance (GO:0007411)","1/149",0.527468747150282,0.576639562562596,0,0,1.34807534807535,0.862317510620557,"CNTN1","GO_Biological_Process_2023","red"
"Cellular Response To Organic Cyclic Compound (GO:0071407)","1/152",0.534574342306715,0.583418698456567,0,0,1.32109171182019,0.827379223374853,"GNG2","GO_Biological_Process_2023","red"
"Epithelium Development (GO:0060429)","1/154",0.539252532966754,0.587530209060062,0,0,1.30369049976893,0.805121832204194,"NDRG4","GO_Biological_Process_2023","red"
"Peptidyl-Serine Phosphorylation (GO:0018105)","1/158",0.548469701786421,0.596564852701925,0,0,1.27021810461301,0.762922512360618,"PNCK","GO_Biological_Process_2023","red"
"Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)","2/367",0.550365270449262,0.597618854275714,0,0,1.0922560805144,0.652265942059725,"PSMA1;CHFR","GO_Biological_Process_2023","red"
"Nitrogen Compound Transport (GO:0071705)","1/163",0.559734829149778,0.606771369414465,0,0,1.23070208255393,0.714166728910465,"SLC7A14","GO_Biological_Process_2023","red"
"Peptidyl-Serine Modification (GO:0018209)","1/166",0.566359876814798,0.612923021049572,0,0,1.20814202632384,0.686859643904913,"PNCK","GO_Biological_Process_2023","red"
"Negative Regulation Of Programmed Cell Death (GO:0043069)","2/381",0.570772805092844,0.616664085904329,0,0,1.05115502665446,0.589449937321065,"ASNS;FAIM2","GO_Biological_Process_2023","red"
"Metal Ion Transport (GO:0030001)","1/171",0.577182984911913,0.622546864996963,0,0,1.17231134878194,0.644297547374328,"GRIN3A","GO_Biological_Process_2023","red"
"Generation Of Neurons (GO:0048699)","1/172",0.579315294925896,0.623803614736565,0,0,1.16539665662473,0.636199822786287,"MAP1B","GO_Biological_Process_2023","red"
"Extracellular Matrix Organization (GO:0030198)","1/176",0.587738595192884,0.631818989832351,0,0,1.13852813852814,0.60509696073503,"SPOCK2","GO_Biological_Process_2023","red"
"Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)","1/179",0.593946292416423,0.637429881212301,0,0,1.11916922029282,0.583049537879414,"NDRG4","GO_Biological_Process_2023","red"
"Endosomal Transport (GO:0016197)","1/180",0.595994889569521,0.638565953110201,0,0,1.11286044805598,0.57593108520923,"PREPL","GO_Biological_Process_2023","red"
"Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)","1/186",0.60807334897308,0.650426716563244,0,0,1.07644007644008,0.535485626960847,"ROBO1","GO_Biological_Process_2023","red"
"Defense Response To Virus (GO:0051607)","1/189",0.613977814396427,0.654571388901976,0,0,1.05910165484634,0.516626063848475,"USP29","GO_Biological_Process_2023","red"
"Endocytosis (GO:0006897)","1/189",0.613977814396427,0.654571388901976,0,0,1.05910165484634,0.516626063848475,"SYP","GO_Biological_Process_2023","red"
"Modification-Dependent Protein Catabolic Process (GO:0019941)","1/192",0.619794203522166,0.659548200628684,0,0,1.04230789571104,0.498606520241977,"CHFR","GO_Biological_Process_2023","red"
"Organelle Organization (GO:0006996)","2/418",0.621480406996526,0.659548200628684,0,0,0.955847723704867,0.454649824189377,"CHGA;THY1","GO_Biological_Process_2023","red"
"Regulation Of Signal Transduction (GO:0009966)","1/193",0.621713652685644,0.659548200628684,0,0,1.0368265993266,0.492778443916668,"YWHAG","GO_Biological_Process_2023","red"
"Regulation Of Programmed Cell Death (GO:0043067)","1/195",0.625523817045148,0.662500594407422,0,0,1.02603353118817,0.481379917376179,"MAGED1","GO_Biological_Process_2023","red"
"Positive Regulation Of Protein Metabolic Process (GO:0051247)","1/196",0.627414626895937,0.663413826799802,0,0,1.02072002072002,0.475806259368427,"NSF","GO_Biological_Process_2023","red"
"Organic Substance Transport (GO:0071702)","1/201",0.636727825797518,0.672159488771521,0,0,0.994949494949495,0.449133126176455,"GRIN3A","GO_Biological_Process_2023","red"
"Defense Response To Bacterium (GO:0042742)","1/204",0.642204728471937,0.67683341481111,0,0,0.98009653182067,0.434033920674657,"CHGA","GO_Biological_Process_2023","red"
"Regulation Of Angiogenesis (GO:0045765)","1/205",0.644012133765147,0.677631037974746,0,0,0.975242622301446,0.429143531972285,"CNTN1","GO_Biological_Process_2023","red"
"Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)","2/452",0.663948543333866,0.697470375326293,0,0,0.882086167800454,0.361258943520906,"MAGED1;SSBP2","GO_Biological_Process_2023","red"
"Proteasomal Protein Catabolic Process (GO:0010498)","1/220",0.670063162229564,0.702749170143202,0,0,0.907753332410867,0.363449273959763,"PSMA1","GO_Biological_Process_2023","red"
"Apoptotic Process (GO:0006915)","1/228",0.683175898430978,0.715338400142826,0,0,0.875406042806924,0.333532253769872,"ATCAY","GO_Biological_Process_2023","red"
"Negative Regulation Of Intracellular Signal Transduction (GO:1902532)","1/231",0.687959009576293,0.719179191534374,0,0,0.863855950812473,0.323104604801154,"DGKG","GO_Biological_Process_2023","red"
"Positive Regulation Of Gene Expression (GO:0010628)","2/480",0.69601293553592,0.726421267670985,0,0,0.829220391085304,0.300498717460943,"CNTN1;ROBO1","GO_Biological_Process_2023","red"
"Negative Regulation Of Apoptotic Process (GO:0043066)","2/482",0.698204949654375,0.727531813452459,0,0,0.825680272108844,0.296619523734893,"ASNS;FAIM2","GO_Biological_Process_2023","red"
"Positive Regulation Of Programmed Cell Death (GO:0043068)","1/245",0.709351740244625,0.737954632996424,0,0,0.81371087928465,0.279431381953944,"MLLT11","GO_Biological_Process_2023","red"
"Cellular Component Assembly (GO:0022607)","1/260",0.730662789373251,0.758900964807966,0,0,0.765999765999766,0.240373197771099,"NAPG","GO_Biological_Process_2023","red"
"Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)","3/763",0.739887139174817,0.767246309916008,0,0,0.778893109061313,0.234647483525657,"TRO;IMPACT;MAGED1","GO_Biological_Process_2023","red"
"Positive Regulation Of Apoptotic Process (GO:0043065)","1/270",0.74400305104999,0.770276031985944,0,0,0.737148436033194,0.217982269640814,"MLLT11","GO_Biological_Process_2023","red"
"Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)","1/275",0.750425733287746,0.775680445465699,0,0,0.723512497235125,0.207730993364859,"CDH13","GO_Biological_Process_2023","red"
"Negative Regulation Of Cellular Process (GO:0048523)","2/537",0.753558530795961,0.777672403781432,0,0,0.738699218004959,0.209013898749227,"WDR6;CDH13","GO_Biological_Process_2023","red"
"Monoatomic Cation Transmembrane Transport (GO:0098655)","1/281",0.757922669215417,0.780926711891284,0,0,0.707792207792208,0.196181539398202,"SCN2B","GO_Biological_Process_2023","red"
"Positive Regulation Of Cell Differentiation (GO:0045597)","1/283",0.760371760220726,0.782200614581129,0,0,0.702700766530554,0.192503334049398,"IMPACT","GO_Biological_Process_2023","red"
"Inorganic Cation Transmembrane Transport (GO:0098662)","1/284",0.761587090848477,0.782203301906477,0,0,0.700182032337509,0.190695098625878,"SCN2B","GO_Biological_Process_2023","red"
"Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)","1/319",0.800487119011081,0.820584197870273,0,0,0.622006225779811,0.138418054598085,"PSMA1","GO_Biological_Process_2023","red"
"Positive Regulation Of Cytokine Production (GO:0001819)","1/320",0.801500844431429,0.820584197870273,0,0,0.620024698394604,0.137192402084256,"CNTN1","GO_Biological_Process_2023","red"
"Proteolysis (GO:0006508)","1/330",0.811361772729446,0.829363460238499,0,0,0.600871941297473,0.125607016922656,"CNTN1","GO_Biological_Process_2023","red"
"Negative Regulation Of Gene Expression (GO:0010629)","1/336",0.817043887452387,0.833850169947452,0,0,0.589929142167948,0.11920253826581,"ROBO1","GO_Biological_Process_2023","red"
"Regulation Of Gene Expression (GO:0010468)","4/1127",0.821898962128064,0.837479985106795,0,0,0.696682991985752,0.136645875336997,"MAGED1;CNTN1;SSBP2;ROBO1","GO_Biological_Process_2023","red"
"Protein Modification By Small Protein Conjugation (GO:0032446)","1/364",0.841398644336136,0.855997043528088,0,0,0.54364582463756,0.0938820447069887,"CHFR","GO_Biological_Process_2023","red"
"Positive Regulation Of Multicellular Organismal Process (GO:0051240)","1/387",0.858980507507642,0.872507759594376,0,0,0.510650546919977,0.0776235041772895,"GRB10","GO_Biological_Process_2023","red"
"Protein Ubiquitination (GO:0016567)","1/434",0.889128852651689,0.901710864717514,0,0,0.454125551123242,0.0533657071397892,"CHFR","GO_Biological_Process_2023","red"
"Negative Regulation Of DNA-templated Transcription (GO:0045892)","3/1025",0.892400455531302,0.903607996574081,0,0,0.571287348437468,0.0650355265414706,"TRO;IMPACT;MAGED1","GO_Biological_Process_2023","red"
"Regulation Of Cell Population Proliferation (GO:0042127)","2/766",0.900249165582255,0.91012650752438,0,0,0.511165722833636,0.0537151871691531,"WDR6;CDH13","GO_Biological_Process_2023","red"
"Positive Regulation Of Cell Population Proliferation (GO:0008284)","1/483",0.913772625636864,0.922352650290731,0,0,0.406932394484262,0.0366945210923637,"CDH13","GO_Biological_Process_2023","red"
"Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)","1/557",0.941081646089334,0.948433846449407,0,0,0.351427948550251,0.0213405949881525,"MLLT11","GO_Biological_Process_2023","red"
"Positive Regulation Of Cellular Process (GO:0048522)","1/594",0.951323714577086,0.955353455145464,0,0,0.328870492445535,0.0164109271371001,"SPOCK2","GO_Biological_Process_2023","red"
"Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)","2/938",0.95182535968475,0.955353455145464,0,0,0.413483342054771,0.0204152052676453,"CDH13;SSBP2","GO_Biological_Process_2023","red"
"Positive Regulation Of DNA-templated Transcription (GO:0045893)","3/1243",0.952391118850439,0.955353455145464,0,0,0.465414033920851,0.0227026589498196,"MLLT11;CDH13;SSBP2","GO_Biological_Process_2023","red"
"Regulation Of Transcription By RNA Polymerase II (GO:0006357)","5/2028",0.978783335354663,0.980303185254282,0,0,0.465098732991649,0.00997402983941014,"TRO;IMPACT;MAGED1;CDH13;SSBP2","GO_Biological_Process_2023","red"
"Regulation Of DNA-templated Transcription (GO:0006355)","3/1922",0.997277126300792,0.997277126300792,0,0,0.289793330933744,0.000790146862908593,"MLLT11;MAGED1;SSBP2","GO_Biological_Process_2023","red"
"Neuron Projection (GO:0043005)","12/557",2.18748116412645e-05,0.0023406048456153,0,0,4.84278565471226,51.9639362862007,"GRIA1;NRSN2;ATCAY;GRIN3A;RIT2;MAP1B;RASGRF1;GABRA3;CNTN1;CDH13;SYP;ROBO1","GO_Cellular_Component_2023","red"
"Dendrite Membrane (GO:0032590)","3/28",0.000362821371980509,0.0194109434009572,0,0,24.5876288659794,194.773359177925,"GRIA1;GABRA3;THY1","GO_Cellular_Component_2023","red"
"Postsynaptic Density Membrane (GO:0098839)","3/34",0.000648483947959066,0.02312926081054,0,0,19.8227469238444,145.516273766311,"GRIA1;GRM5;GRIN3A","GO_Cellular_Component_2023","red"
"Postsynaptic Specialization Membrane (GO:0099634)","3/38",0.000901065662717809,0.0241035064777014,0,0,17.5537555228277,123.085747538255,"GRIA1;GRM5;GRIN3A","GO_Cellular_Component_2023","red"
"Postsynaptic Density (GO:0014069)","4/151",0.00699124449897928,0.140462419633233,0,0,5.59892290249433,27.7879957734912,"NSF;GRIA1;GRM5;GRIN3A","GO_Cellular_Component_2023","red"
"Catenin Complex (GO:0016342)","2/28",0.00859620747114401,0.140462419633233,0,0,15.5996860282575,74.1988795836398,"CDH13;CDH9","GO_Cellular_Component_2023","red"
"Synaptic Membrane (GO:0097060)","2/31",0.0104724512850622,0.140462419633233,0,0,13.9838142153413,63.7523090878691,"GRIA1;FLRT3","GO_Cellular_Component_2023","red"
"Dendrite (GO:0030425)","5/270",0.0115014684962095,0.140462419633233,0,0,3.89970208540218,17.4132638978655,"GRIA1;ATCAY;MAP1B;GABRA3;THY1","GO_Cellular_Component_2023","red"
"Ionotropic Glutamate Receptor Complex (GO:0008328)","2/33",0.0118145960439168,0.140462419633233,0,0,13.0803159973667,58.0559303610333,"GRIA1;GRIN3A","GO_Cellular_Component_2023","red"
"Lytic Vacuole Membrane (GO:0098852)","5/287",0.0146459217691238,0.156711362929624,0,0,3.66144083613289,15.4644372028188,"NSF;RRAGB;GAA;LAMTOR4;NAPG","GO_Cellular_Component_2023","red"
"Nuclear Stress Granule (GO:0097165)","1/5",0.0247535287182936,0.212180124728486,0,0,50.2424242424242,185.836036973753,"RBFOX1","GO_Cellular_Component_2023","red"
"Lytic Vacuole (GO:0000323)","4/223",0.0257127209217206,0.212180124728486,0,0,3.74448249619482,13.7076870608903,"FYCO1;RRAGB;GAA;LAMTOR4","GO_Cellular_Component_2023","red"
"tRNA Methyltransferase Complex (GO:0043527)","1/6",0.0296309633944118,0.212180124728486,0,0,40.1919191919192,141.432767389918,"TRMT6","GO_Cellular_Component_2023","red"
"Lysosomal Membrane (GO:0005765)","5/356",0.0331917978990209,0.212180124728486,0,0,2.93132403658719,9.98248472419728,"NSF;RRAGB;GAA;LAMTOR4;NAPG","GO_Cellular_Component_2023","red"
"NMDA Selective Glutamate Receptor Complex (GO:0017146)","1/7",0.0344842492004147,0.212180124728486,0,0,33.4915824915825,112.774618360503,"GRIN3A","GO_Cellular_Component_2023","red"
"Dendritic Spine Membrane (GO:0032591)","1/7",0.0344842492004147,0.212180124728486,0,0,33.4915824915825,112.774618360503,"GRIA1","GO_Cellular_Component_2023","red"
"Voltage-Gated Sodium Channel Complex (GO:0001518)","1/7",0.0344842492004147,0.212180124728486,0,0,33.4915824915825,112.774618360503,"SCN2B","GO_Cellular_Component_2023","red"
"AP-2 Adaptor Complex (GO:0030122)","1/8",0.0393135041520565,0.212180124728486,0,0,28.7056277056277,92.8967850071638,"SGIP1","GO_Cellular_Component_2023","red"
"Clathrin Coat Of Endocytic Vesicle (GO:0030128)","1/8",0.0393135041520565,0.212180124728486,0,0,28.7056277056277,92.8967850071638,"SGIP1","GO_Cellular_Component_2023","red"
"Lysosome (GO:0005764)","6/503",0.0404801668873798,0.212180124728486,0,0,2.49193030523567,7.99147877605253,"NSF;FYCO1;RRAGB;GAA;LAMTOR4;NAPG","GO_Cellular_Component_2023","red"
"Apical Dendrite (GO:0097440)","1/9",0.0441188457824273,0.212180124728486,0,0,25.1161616161616,78.3842312444799,"MAP1B","GO_Cellular_Component_2023","red"
"Proton-Transporting V-type ATPase, V1 Domain (GO:0033180)","1/10",0.0489003911418305,0.212180124728486,0,0,22.324354657688,67.3742300304506,"ATP6V1G2","GO_Cellular_Component_2023","red"
"Vacuolar Proton-Transporting V-type ATPase, V1 Domain (GO:0000221)","1/10",0.0489003911418305,0.212180124728486,0,0,22.324354657688,67.3742300304506,"ATP6V1G2","GO_Cellular_Component_2023","red"
"Membrane Raft (GO:0045121)","3/169",0.0529113924234195,0.212180124728486,0,0,3.67668612594709,10.8062827800118,"RIT2;FAIM2;THY1","GO_Cellular_Component_2023","red"
"Cytoplasmic Stress Granule (GO:0010494)","2/76",0.0555565913641186,0.212180124728486,0,0,5.46773303916161,15.8036792136142,"RBFOX1;OGFOD1","GO_Cellular_Component_2023","red"
"Clathrin-Coated Vesicle (GO:0030136)","2/78",0.058168160710821,0.212180124728486,0,0,5.32330827067669,15.1417092906877,"SGIP1;CLVS1","GO_Cellular_Component_2023","red"
"COPI Vesicle Coat (GO:0030126)","1/12",0.0583925585800791,0.212180124728486,0,0,18.2635445362718,51.8788186041542,"COPG1","GO_Cellular_Component_2023","red"
