Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,db,module
Arginine biosynthesis,1/19,0.0908825145361798,0.200172340812999,0,0,11.1571268237935,26.7568838212325,GOT1,KEGG_2019_Mouse,yellow
Aldosterone synthesis and secretion,2/102,0.0924846891098034,0.200172340812999,0,0,4.04081632653061,9.62002061056518,GNAS;CALM2,KEGG_2019_Mouse,yellow
Th17 cell differentiation,2/102,0.0924846891098034,0.200172340812999,0,0,4.04081632653061,9.62002061056518,HSP90AA1;HSP90AB1,KEGG_2019_Mouse,yellow
Regulation of actin cytoskeleton,3/217,0.0951224688379078,0.203099325356614,0,0,2.84507177955487,6.69328762257793,CFL1;ACTG1;MYL12B,KEGG_2019_Mouse,yellow
Proximal tubule bicarbonate reclamation,1/22,0.104464697819105,0.220072296738915,0,0,9.56180856180856,21.5992275397069,MDH1,KEGG_2019_Mouse,yellow
Glutamatergic synapse,2/114,0.111372908000063,0.23153841400013,0,0,3.60568513119534,7.91401436691998,GNG3;GNAS,KEGG_2019_Mouse,yellow
Leukocyte transendothelial migration,2/115,0.112990010336963,0.231849631600521,0,0,3.57359581000542,7.7920679547705,ACTG1;MYL12B,KEGG_2019_Mouse,yellow
Neurotrophin signaling pathway,2/121,0.122818201919793,0.248785588504196,0,0,3.39238552563883,7.11400223667125,YWHAE;CALM2,KEGG_2019_Mouse,yellow
Cell cycle,2/123,0.126139752927233,0.250146868548083,0,0,3.33597571259909,6.90668681067367,YWHAE;SKP1A,KEGG_2019_Mouse,yellow
Phototransduction,1/27,0.126656642302827,0.250146868548083,0,0,7.72105672105672,15.9538300108164,CALM2,KEGG_2019_Mouse,yellow
Protein export,1/28,0.131029255394866,0.253725414933069,0,0,7.43471754582866,15.1098341340557,HSPA5,KEGG_2019_Mouse,yellow
Inflammatory mediator regulation of TRP channels,2/127,0.132846507942149,0.253725414933069,0,0,3.22857142857143,6.5170680254594,GNAS;CALM2,KEGG_2019_Mouse,yellow
Fatty acid elongation,1/29,0.13538019382269,0.253725414933069,0,0,7.16883116883117,14.3352837783296,TECR,KEGG_2019_Mouse,yellow
Human cytomegalovirus infection,3/255,0.135683895261214,0.253725414933069,0,0,2.41138929798724,4.81657505146102,GNG3;GNAS;CALM2,KEGG_2019_Mouse,yellow
Autophagy,2/130,0.137929359831855,0.253725414933069,0,0,3.15242346938776,6.24499379784287,GABARAPL1;CTSB,KEGG_2019_Mouse,yellow
Relaxin signaling pathway,2/131,0.139633215691308,0.253725414933069,0,0,3.12782787533618,6.15786790988172,GNG3;GNAS,KEGG_2019_Mouse,yellow
Circadian rhythm,1/30,0.139709563918842,0.253725414933069,0,0,6.92128178335075,13.6223945108193,SKP1A,KEGG_2019_Mouse,yellow
Serotonergic synapse,2/132,0.141341709574619,0.253772614918065,0,0,3.10361067503925,6.07244658574773,GNG3;GNAS,KEGG_2019_Mouse,yellow
Propanoate metabolism,1/31,0.144017471501311,0.255671466260755,0,0,6.69023569023569,12.9644769200402,LDHB,KEGG_2019_Mouse,yellow
Biosynthesis of unsaturated fatty acids,1/32,0.148304021933978,0.257494895226028,0,0,6.47409579667644,12.3557529781019,TECR,KEGG_2019_Mouse,yellow
Pentose phosphate pathway,1/32,0.148304021933978,0.257494895226028,0,0,6.47409579667644,12.3557529781019,ALDOA,KEGG_2019_Mouse,yellow
Vascular smooth muscle contraction,2/140,0.155166268510966,0.266481200268832,0,0,2.92250813368826,5.44538676806967,GNAS;CALM2,KEGG_2019_Mouse,yellow
Systemic lupus erythematosus,2/143,0.160416714470738,0.272535923509427,0,0,2.85989289332754,5.23354789527023,H3F3B;H2AFZ,KEGG_2019_Mouse,yellow
Renin-angiotensin system,1/36,0.165238740567014,0.27774171286796,0,0,5.73304473304473,10.3215669941692,ATP6AP2,KEGG_2019_Mouse,yellow
Adrenergic signaling in cardiomyocytes,2/148,0.169239108858938,0.278558289239204,0,0,2.76125244618395,4.90520680248974,GNAS;CALM2,KEGG_2019_Mouse,yellow
"Alanine, aspartate and glutamate metabolism",1/37,0.169420067180126,0.278558289239204,0,0,5.57351290684624,9.89507014564132,GOT1,KEGG_2019_Mouse,yellow
Phospholipase D signaling pathway,2/149,0.171013633267106,0.278558289239204,0,0,2.74232958489518,4.84298695199844,ARF1;GNAS,KEGG_2019_Mouse,yellow
mTOR signaling pathway,2/154,0.179932321463797,0.290094967257958,0,0,2.65145005370569,4.54769949538142,ATP6V1A;ATP6V1D,KEGG_2019_Mouse,yellow
Ferroptosis,1/40,0.181840038445641,0.290209354286982,0,0,5.14400414400414,8.76861291991989,PRNP,KEGG_2019_Mouse,yellow
Hippo signaling pathway,2/159,0.188921090423562,0.298495322869228,0,0,2.56635902768751,4.27664705514897,YWHAE;ACTG1,KEGG_2019_Mouse,yellow
Vasopressin-regulated water reabsorption,1/43,0.19407611900782,0.303604225774609,0,0,4.77585377585378,7.83003533696715,GNAS,KEGG_2019_Mouse,yellow
RNA transport,2/167,0.203427034299401,0.315112464895151,0,0,2.44094001236858,3.88706977769903,EEF1A1;EIF3C,KEGG_2019_Mouse,yellow
Type II diabetes mellitus,1/48,0.214068244088033,0.325219063133743,0,0,4.26670964968837,6.57696403663591,PKM,KEGG_2019_Mouse,yellow
Cocaine addiction,1/48,0.214068244088033,0.325219063133743,0,0,4.26670964968837,6.57696403663591,GNAS,KEGG_2019_Mouse,yellow
Cholesterol metabolism,1/49,0.21800735103248,0.328049156791732,0,0,4.17760942760943,6.36344537186664,VDAC1,KEGG_2019_Mouse,yellow
Arginine and proline metabolism,1/50,0.221926911560385,0.330126738084442,0,0,4.09214594928881,6.16034588762116,GOT1,KEGG_2019_Mouse,yellow
Tuberculosis,2/178,0.223566841614148,0.330126738084442,0,0,2.28710575139147,3.42618697401597,CALM2;ATP6V0C,KEGG_2019_Mouse,yellow
Axon guidance,2/180,0.227247144429194,0.332454155739006,0,0,2.26117862875487,3.35042706699839,CFL1;MYL12B,KEGG_2019_Mouse,yellow
Transcriptional misregulation in cancer,2/183,0.232775941528175,0.337418337261025,0,0,2.22336227308603,3.24094830013958,H3F3B;TSPAN7,KEGG_2019_Mouse,yellow
Regulation of lipolysis in adipocytes,1/56,0.245039143568043,0.351965315306826,0,0,3.64462809917355,5.12557648253206,GNAS,KEGG_2019_Mouse,yellow
Ovarian steroidogenesis,1/57,0.248824541413001,0.354182680569857,0,0,3.57936507936508,4.97892289699759,GNAS,KEGG_2019_Mouse,yellow
Focal adhesion,2/199,0.262374132122319,0.368823932095316,0,0,2.04112711074277,2.73099502551452,ACTG1;MYL12B,KEGG_2019_Mouse,yellow
Long-term depression,1/61,0.263779141308675,0.368823932095316,0,0,3.34006734006734,4.45111773409346,GNAS,KEGG_2019_Mouse,yellow
Central carbon metabolism in cancer,1/64,0.274801310842782,0.380864974676838,0,0,3.18053551386885,4.10831982313615,PKM,KEGG_2019_Mouse,yellow
cAMP signaling pathway,2/211,0.284608511779544,0.389088743015333,0,0,1.92276144907724,2.41622026619919,GNAS;CALM2,KEGG_2019_Mouse,yellow
Long-term potentiation,1/67,0.285660089808726,0.389088743015333,0,0,3.03550658096113,3.80334608196671,CALM2,KEGG_2019_Mouse,yellow
Type I diabetes mellitus,1/69,0.29280968888067,0.392067210535134,0,0,2.94592988710636,3.61828655610275,CPE,KEGG_2019_Mouse,yellow
Cortisol synthesis and secretion,1/69,0.29280968888067,0.392067210535134,0,0,2.94592988710636,3.61828655610275,GNAS,KEGG_2019_Mouse,yellow
Adherens junction,1/72,0.303401461859655,0.396177115486161,0,0,2.82102717313985,3.36463457832852,ACTG1,KEGG_2019_Mouse,yellow
Arrhythmogenic right ventricular cardiomyopathy (ARVC),1/72,0.303401461859655,0.396177115486161,0,0,2.82102717313985,3.36463457832852,ACTG1,KEGG_2019_Mouse,yellow
Bile secretion,1/72,0.303401461859655,0.396177115486161,0,0,2.82102717313985,3.36463457832852,GNAS,KEGG_2019_Mouse,yellow
Inositol phosphate metabolism,1/73,0.306897033111884,0.397456813374407,0,0,2.78170594837262,3.28587063696556,TPI1,KEGG_2019_Mouse,yellow
Bacterial invasion of epithelial cells,1/74,0.310375237892897,0.398693395016892,0,0,2.74346201743462,3.20977722405069,ACTG1,KEGG_2019_Mouse,yellow
Glioma,1/75,0.313836161648445,0.399888012423019,0,0,2.70625170625171,3.13623236372496,CALM2,KEGG_2019_Mouse,yellow
Viral carcinogenesis,2/229,0.317832714689276,0.401740551367245,0,0,1.76867751505889,2.02731138559266,YWHAE;PKM,KEGG_2019_Mouse,yellow
Salmonella infection,1/78,0.324116094429913,0.404549050324389,0,0,2.60041978223796,2.92977207832515,ACTG1,KEGG_2019_Mouse,yellow
Ras signaling pathway,2/233,0.325175502475933,0.404549050324389,0,0,1.73769767647319,1.95211260075993,GNG3;CALM2,KEGG_2019_Mouse,yellow
RNA degradation,1/83,0.340911546721369,0.420600576652964,0,0,2.44124168514412,2.62709885646942,ENO1,KEGG_2019_Mouse,yellow
Human T-cell leukemia virus 1 infection,2/245,0.347077845012811,0.420600576652964,0,0,1.65087763500462,1.74696892731275,VDAC1;SLC25A4,KEGG_2019_Mouse,yellow
Hypertrophic cardiomyopathy (HCM),1/86,0.350789788685405,0.420600576652964,0,0,2.35472370766488,2.46673350535558,ACTG1,KEGG_2019_Mouse,yellow
Insulin secretion,1/86,0.350789788685405,0.420600576652964,0,0,2.35472370766488,2.46673350535558,GNAS,KEGG_2019_Mouse,yellow
Viral myocarditis,1/87,0.354049852499014,0.420600576652964,0,0,2.3272257458304,2.41639933353241,ACTG1,KEGG_2019_Mouse,yellow
Fc gamma R-mediated phagocytosis,1/87,0.354049852499014,0.420600576652964,0,0,2.3272257458304,2.41639933353241,CFL1,KEGG_2019_Mouse,yellow
TGF-beta signaling pathway,1/91,0.366928825262423,0.432647420831812,0,0,2.22334455667789,2.22909720803597,SKP1A,KEGG_2019_Mouse,yellow
Phosphatidylinositol signaling system,1/98,0.388858196397513,0.455108111339311,0,0,2.06216807247735,1.94780133547852,CALM2,KEGG_2019_Mouse,yellow
Longevity regulating pathway,1/102,0.401049842395342,0.465925552194589,0,0,1.98009800980098,1.80915528558786,HSPA8,KEGG_2019_Mouse,yellow
Chagas disease (American trypanosomiasis),1/103,0.404059939073185,0.4659961341136,0,0,1.9605862547039,1.77666767339805,GNAS,KEGG_2019_Mouse,yellow
Pancreatic secretion,1/105,0.410035274847405,0.469391370571316,0,0,1.92268842268842,1.71409996792236,GNAS,KEGG_2019_Mouse,yellow
Amoebiasis,1/106,0.413000661133786,0.469391370571316,0,0,1.9042809042809,1.68396719161278,GNAS,KEGG_2019_Mouse,yellow
"Parathyroid hormone synthesis, secretion and action",1/107,0.41595129052059,0.469391370571316,0,0,1.88622069754145,1.65456849319568,GNAS,KEGG_2019_Mouse,yellow
Toxoplasmosis,1/108,0.41888723576301,0.469391370571316,0,0,1.86849806475975,1.62588017253325,HSPA8,KEGG_2019_Mouse,yellow
C-type lectin receptor signaling pathway,1/112,0.43048561638067,0.47880543060336,0,0,1.8008008008008,1.51778940882089,CALM2,KEGG_2019_Mouse,yellow
Cholinergic synapse,1/113,0.433349218837219,0.47880543060336,0,0,1.78463203463203,1.4923295915181,GNG3,KEGG_2019_Mouse,yellow
Thyroid hormone signaling pathway,1/115,0.439033727758999,0.481717562402235,0,0,1.7531454899876,1.44315262186649,ACTG1,KEGG_2019_Mouse,yellow
FoxO signaling pathway,1/132,0.485127594032975,0.525001094912398,0,0,1.52432724188449,1.1026119616962,GABARAPL1,KEGG_2019_Mouse,yellow
Spliceosome,1/132,0.485127594032975,0.525001094912398,0,0,1.52432724188449,1.1026119616962,HSPA8,KEGG_2019_Mouse,yellow
Purine metabolism,1/136,0.49541620618668,0.532488167193847,0,0,1.47886270108492,1.03868964279636,PKM,KEGG_2019_Mouse,yellow
Ubiquitin mediated proteolysis,1/138,0.500483918197201,0.533381326350796,0,0,1.45712600457126,1.00859320422095,SKP1A,KEGG_2019_Mouse,yellow
Insulin signaling pathway,1/139,0.502998845735877,0.533381326350796,0,0,1.44649392475479,0.993983474661611,CALM2,KEGG_2019_Mouse,yellow
Measles,1/144,0.515386675547343,0.542873964909868,0,0,1.39556403192767,0.925032639771104,HSPA8,KEGG_2019_Mouse,yellow
Cushing syndrome,1/159,0.550745324592532,0.571081801636464,0,0,1.26211481907684,0.75282975911799,GNAS,KEGG_2019_Mouse,yellow
Wnt signaling pathway,1/160,0.553009592723917,0.571081801636464,0,0,1.25411346166063,0.742911645774827,SKP1A,KEGG_2019_Mouse,yellow
Hepatitis C,1/160,0.553009592723917,0.571081801636464,0,0,1.25411346166063,0.742911645774827,YWHAE,KEGG_2019_Mouse,yellow
Hepatocellular carcinoma,1/171,0.577182984911913,0.592174750753781,0,0,1.17231134878194,0.644297547374328,ACTG1,KEGG_2019_Mouse,yellow
Chemokine signaling pathway,1/197,0.62929598455177,0.641475906833417,0,0,1.01546072974644,0.470314261452597,GNG3,KEGG_2019_Mouse,yellow
Proteoglycans in cancer,1/203,0.640388238903461,0.648598344530428,0,0,0.984998499849985,0.438994784726488,ACTG1,KEGG_2019_Mouse,yellow
MAPK signaling pathway,1/294,0.773409712864383,0.778335889379442,0,0,0.675940290274761,0.173680384477407,HSPA8,KEGG_2019_Mouse,yellow
Olfactory transduction,1/1133,0.997108021558509,0.997108021558509,0,0,0.16746975050862,0.0004850205811354,CALM2,KEGG_2019_Mouse,yellow
Long-term potentiation,5/67,2.13419841401958e-05,0.0032866655575901,0,0,16.8404074702886,181.115792542471,PPP3CA;PPP3R1;PPP1R1A;MAPK1;PLCB1,KEGG_2019_Mouse,black
VEGF signaling pathway,4/58,0.0002029154395882,0.0116329275675194,0,0,15.3132716049383,130.204479414623,PPP3CA;SHC2;PPP3R1;MAPK1,KEGG_2019_Mouse,black
cGMP-PKG signaling pathway,6/172,0.0002266154720945,0.0116329275675194,0,0,7.58805434503973,63.6808940923706,PPP3CA;PPP3R1;PPP1R12A;MAPK1;ADRB1;PLCB1,KEGG_2019_Mouse,black
Circadian rhythm,3/30,0.0004464025026044,0.0171864963502702,0,0,22.7640320733104,175.608334527758,PER3;CRY2;ARNTL,KEGG_2019_Mouse,black
Renin secretion,4/76,0.0005728566057742,0.0176439834578465,0,0,11.474537037037,85.6559860902997,PPP3CA;PPP3R1;ADRB1;PLCB1,KEGG_2019_Mouse,black
Adrenergic signaling in cardiomyocytes,5/148,0.0008879690496146,0.0227912056067759,0,0,7.27162311372838,51.0945955063028,PPP1R1A;TPM1;MAPK1;ADRB1;PLCB1,KEGG_2019_Mouse,black
Oxytocin signaling pathway,5/154,0.0010608199151585,0.0233380381334884,0,0,6.97668668315083,47.7813259349216,PPP3CA;PPP3R1;PPP1R12A;MAPK1;PLCB1,KEGG_2019_Mouse,black
Axon guidance,5/180,0.0021102611925851,0.0374814975418973,0,0,5.93233082706767,36.5487553526087,PPP3CA;PPP3R1;MAPK1;SLIT3;PDK1,KEGG_2019_Mouse,black
Glutamatergic synapse,4/114,0.0025784986150308,0.0374814975418973,0,0,7.49621212121212,44.681532028702,PPP3CA;PPP3R1;MAPK1;PLCB1,KEGG_2019_Mouse,black
Calcium signaling pathway,5/189,0.0026071788481045,0.0374814975418973,0,0,5.6395881006865,33.5526535150813,CHRM3;PPP3CA;PPP3R1;ADRB1;PLCB1,KEGG_2019_Mouse,black
Oocyte meiosis,4/116,0.0027459134764505,0.0374814975418973,0,0,7.36160714285714,43.4161196530766,PPP3CA;PPP3R1;MAPK1;YWHAH,KEGG_2019_Mouse,black
Natural killer cell mediated cytotoxicity,4/118,0.0029206361720958,0.0374814975418973,0,0,7.23172514619883,42.2040139869092,PPP3CA;SHC2;PPP3R1;MAPK1,KEGG_2019_Mouse,black
Osteoclast differentiation,4/128,0.0039092376089755,0.0463094301370948,0,0,6.64516129032258,36.8435180398777,PPP3CA;PPP3R1;FHL2;MAPK1,KEGG_2019_Mouse,black
Dopaminergic synapse,4/135,0.0047223337439316,0.0519456711832482,0,0,6.28784987277354,33.674279209969,PPP3CA;KIF5C;PLCB1;ARNTL,KEGG_2019_Mouse,black
Adherens junction,3/72,0.0056354324907242,0.054241037723221,0,0,8.88883908561183,46.0324654948436,PTPN1;MAPK1;WASF1,KEGG_2019_Mouse,black
B cell receptor signaling pathway,3/72,0.0056354324907242,0.054241037723221,0,0,8.88883908561183,46.0324654948436,PPP3CA;PPP3R1;MAPK1,KEGG_2019_Mouse,black
Phospholipase D signaling pathway,4/149,0.0066747485612657,0.0601912049162914,0,0,5.67672413793103,28.4371166854251,DGKE;SHC2;MAPK1;PLCB1,KEGG_2019_Mouse,black
Salivary secretion,3/78,0.0070353356395665,0.0601912049162914,0,0,8.17525773195876,40.5231982940018,CHRM3;ADRB1;PLCB1,KEGG_2019_Mouse,black
Gap junction,3/86,0.0091967042793181,0.0664378426024716,0,0,7.38430008694572,34.6243191824314,MAPK1;ADRB1;PLCB1,KEGG_2019_Mouse,black
Insulin secretion,3/86,0.0091967042793181,0.0664378426024716,0,0,7.38430008694572,34.6243191824314,CHRM3;CCK;PLCB1,KEGG_2019_Mouse,black
Th1 and Th2 cell differentiation,3/87,0.0094911203717816,0.0664378426024716,0,0,7.2960235640648,33.9804900436335,PPP3CA;PPP3R1;MAPK1,KEGG_2019_Mouse,black
Fc gamma R-mediated phagocytosis,3/87,0.0094911203717816,0.0664378426024716,0,0,7.2960235640648,33.9804900436335,MAPK1;ASAP1;WASF1,KEGG_2019_Mouse,black
Endocytosis,5/269,0.0113323196459291,0.0743437078677698,0,0,3.91467304625199,17.5381129741701,ACAP2;KIF5C;ASAP1;SH3GL2;RAB11FIP4,KEGG_2019_Mouse,black
Alzheimer disease,4/175,0.0115860323949771,0.0743437078677698,0,0,4.807261208577,21.4305541904363,PPP3CA;PPP3R1;MAPK1;PLCB1,KEGG_2019_Mouse,black
Tuberculosis,4/178,0.0122692683106663,0.0748038497951499,0,0,4.72365900383142,20.7872061520803,PPP3CA;PPP3R1;MAPK1;ATP6V0A1,KEGG_2019_Mouse,black
Choline metabolism in cancer,3/99,0.0134550429542985,0.0748038497951499,0,0,6.38015463917526,27.4882665567256,DGKE;MAPK1;WASF1,KEGG_2019_Mouse,black
Circadian entrainment,3/99,0.0134550429542985,0.0748038497951499,0,0,6.38015463917526,27.4882665567256,PER3;MAPK1;PLCB1,KEGG_2019_Mouse,black
T cell receptor signaling pathway,3/101,0.0141941327321631,0.0748038497951499,0,0,6.24931622133389,26.590381744701,PPP3CA;PPP3R1;MAPK1,KEGG_2019_Mouse,black
Th17 cell differentiation,3/102,0.0145721785315227,0.0748038497951499,0,0,6.18587941268354,26.1578642224501,PPP3CA;PPP3R1;MAPK1,KEGG_2019_Mouse,black
Glucagon signaling pathway,3/102,0.0145721785315227,0.0748038497951499,0,0,6.18587941268354,26.1578642224501,PPP3CA;PPP3R1;PLCB1,KEGG_2019_Mouse,black
Pancreatic secretion,3/105,0.0157404409875109,0.0781944487766672,0,0,6.00303214069133,24.9217201151844,CHRM3;CCK;PLCB1,KEGG_2019_Mouse,black
Bladder cancer,2/41,0.0178804597481127,0.0860497125377926,0,0,10.3929879644165,41.8218699251635,DAPK1;MAPK1,KEGG_2019_Mouse,black
C-type lectin receptor signaling pathway,3/112,0.0186665018739365,0.0865456268759236,0,0,5.6155301239005,22.3555641556835,PPP3CA;PPP3R1;MAPK1,KEGG_2019_Mouse,black
Cholinergic synapse,3/113,0.0191074760635156,0.0865456268759236,0,0,5.56419868791003,22.0212934005866,CHRM3;MAPK1;PLCB1,KEGG_2019_Mouse,black
Regulation of actin cytoskeleton,4/217,0.0235597522189601,0.103662909763425,0,0,3.85113458528951,14.4348821036101,CHRM3;PPP1R12A;MAPK1;WASF1,KEGG_2019_Mouse,black
Platelet activation,3/125,0.0248487630651258,0.10629748644526,0,0,5.0138583741761,18.5259424809443,PPP1R12A;MAPK1;PLCB1,KEGG_2019_Mouse,black
Amyotrophic lateral sclerosis (ALS),2/52,0.0279085775805054,0.112859009101444,0,0,8.10204081632653,28.9957554144004,PPP3CA;PPP3R1,KEGG_2019_Mouse,black
Relaxin signaling pathway,3/131,0.0280307213331603,0.112859009101444,0,0,4.77738402061856,17.0765402810598,SHC2;MAPK1;PLCB1,KEGG_2019_Mouse,black
Serotonergic synapse,3/132,0.0285811776295865,0.112859009101444,0,0,4.74011028530328,16.8511247836,GABRB3;MAPK1;PLCB1,KEGG_2019_Mouse,black
Estrogen signaling pathway,3/134,0.0296993042968676,0.11434232154294,0,0,4.66727000865665,16.4130694679225,SHC2;MAPK1;PLCB1,KEGG_2019_Mouse,black
Insulin signaling pathway,3/139,0.0325947616635109,0.121700208564647,0,0,4.49454214675561,15.3875310726011,PTPN1;SHC2;MAPK1,KEGG_2019_Mouse,black
Vascular smooth muscle contraction,3/140,0.0331909659721763,0.121700208564647,0,0,4.46150951915118,15.193570503725,PPP1R12A;MAPK1;PLCB1,KEGG_2019_Mouse,black
Long-term depression,2/61,0.0374213004237331,0.134020471284998,0,0,6.86302317537184,22.5485670061795,MAPK1;PLCB1,KEGG_2019_Mouse,black
Human cytomegalovirus infection,4/255,0.0391597439700577,0.135055500152235,0,0,3.26178618857902,10.5685329983383,PPP3CA;PPP3R1;MAPK1;PLCB1,KEGG_2019_Mouse,black
Retrograde endocannabinoid signaling,3/150,0.0394642695250037,0.135055500152235,0,0,4.15590153587208,13.4333681655865,GABRB3;MAPK1;PLCB1,KEGG_2019_Mouse,black
Central carbon metabolism in cancer,2/64,0.0408312655246501,0.136695975886872,0,0,6.52995391705069,20.8847984924896,MAPK1;PDK1,KEGG_2019_Mouse,black
Non-small cell lung cancer,2/66,0.043167352566795,0.141441963729498,0,0,6.32525510204082,19.8781944931298,EML4;MAPK1,KEGG_2019_Mouse,black
Amphetamine addiction,2/68,0.0455522545652316,0.14550183350196,0,0,6.13296227581942,18.9440774902941,PPP3CA;PPP3R1,KEGG_2019_Mouse,black
Wnt signaling pathway,3/160,0.0462960379324419,0.14550183350196,0,0,3.88922450587695,11.9504158430344,PPP3CA;PPP3R1;PLCB1,KEGG_2019_Mouse,black
Protein processing in endoplasmic reticulum,3/163,0.0484525934448119,0.149233987810021,0,0,3.81572164948454,11.5508358689141,DNAJC1;TUSC3;UGGT2,KEGG_2019_Mouse,black
Prolactin signaling pathway,2/72,0.0504637828415357,0.152380834462676,0,0,5.78134110787172,17.265971584774,SHC2;MAPK1,KEGG_2019_Mouse,black
Bacterial invasion of epithelial cells,2/74,0.0529880944930012,0.152432998717206,0,0,5.62018140589569,16.5103396024628,SHC2;WASF1,KEGG_2019_Mouse,black
Gastric acid secretion,2/74,0.0529880944930012,0.152432998717206,0,0,5.62018140589569,16.5103396024628,CHRM3;PLCB1,KEGG_2019_Mouse,black
Glioma,2/75,0.0542668897312266,0.152432998717206,0,0,5.54291305563321,16.1511673406941,SHC2;MAPK1,KEGG_2019_Mouse,black
Hepatocellular carcinoma,3/171,0.0544403566847165,0.152432998717206,0,0,3.63254786450663,10.5730738047588,SHC2;ACTL6B;MAPK1,KEGG_2019_Mouse,black
Chronic myeloid leukemia,2/76,0.0555565913641186,0.152780626251326,0,0,5.46773303916161,15.8036792136142,SHC2;MAPK1,KEGG_2019_Mouse,black
Salmonella infection,2/78,0.058168160710821,0.157156083323973,0,0,5.32330827067669,15.1417092906877,MAPK1;WASF1,KEGG_2019_Mouse,black
Cellular senescence,3/185,0.0657265644838414,0.172924866602113,0,0,3.35074204146369,9.12156457624841,PPP3CA;PPP3R1;MAPK1,KEGG_2019_Mouse,black
ErbB signaling pathway,2/84,0.0662504359060044,0.172924866602113,0,0,4.93230462916874,13.3878197311643,SHC2;MAPK1,KEGG_2019_Mouse,black
Thiamine metabolism,1/15,0.0724552331756038,0.185500326638135,0,0,14.3477633477633,37.6598138369901,AK5,KEGG_2019_Mouse,black
Dilated cardiomyopathy (DCM),2/90,0.0746819496854828,0.185500326638135,0,0,4.59461966604824,11.9208181587653,TPM1;ADRB1,KEGG_2019_Mouse,black
GnRH signaling pathway,2/90,0.0746819496854828,0.185500326638135,0,0,4.59461966604824,11.9208181587653,MAPK1;PLCB1,KEGG_2019_Mouse,black
Chemokine signaling pathway,3/197,0.076185245944446,0.186230601197535,0,0,3.1415665851844,8.08823792810062,SHC2;MAPK1;PLCB1,KEGG_2019_Mouse,black
Focal adhesion,3/199,0.0779961129096355,0.187678146688811,0,0,3.10919419314117,7.93185376487499,SHC2;PPP1R12A;MAPK1,KEGG_2019_Mouse,black
Phosphatidylinositol signaling system,2/98,0.0864201908419546,0.204749375225554,0,0,4.21003401360544,10.3084111715959,DGKE;PLCB1,KEGG_2019_Mouse,black
cAMP signaling pathway,3/211,0.0892518307965823,0.205571458747755,0,0,2.92803330689929,7.0749873945873,PPP1R12A;MAPK1;ADRB1,KEGG_2019_Mouse,black
Melanogenesis,2/100,0.0894369333512962,0.205571458747755,0,0,4.12369845897543,9.95552171579456,MAPK1;PLCB1,KEGG_2019_Mouse,black
AGE-RAGE signaling pathway in diabetic complications,2/101,0.0909569913965944,0.205990833456993,0,0,4.08183879612451,9.78567177722125,MAPK1;PLCB1,KEGG_2019_Mouse,black
Chagas disease (American trypanosomiasis),2/103,0.0940199139873013,0.20709286793957,0,0,4.00060618306729,9.45842784039207,MAPK1;PLCB1,KEGG_2019_Mouse,black
Kaposi sarcoma-associated herpesvirus infection,3/216,0.0941331217907138,0.20709286793957,0,0,2.85857412516335,6.7549401777521,PPP3CA;PPP3R1;MAPK1,KEGG_2019_Mouse,black
HIF-1 signaling pathway,2/104,0.0955625544444408,0.207276526541463,0,0,3.96118447378952,9.30075904717404,MAPK1;PDK1,KEGG_2019_Mouse,black
Neuroactive ligand-receptor interaction,4/348,0.0970585423049072,0.207597437707718,0,0,2.3687015503876,5.52485650300949,GABRB3;CHRM3;ADRB1;CCK,KEGG_2019_Mouse,black
"Parathyroid hormone synthesis, secretion and action",2/107,0.10023386700467,0.211452267379716,0,0,3.84742468415938,8.85003537243058,MAPK1;PLCB1,KEGG_2019_Mouse,black
Mannose type O-glycan biosynthesis,1/23,0.108947297836033,0.226728160361474,0,0,9.1267217630854,20.2329475165344,LARGE1,KEGG_2019_Mouse,black
Ras signaling pathway,3/233,0.111521243396595,0.228953441998582,0,0,2.64500224114747,5.80191869874108,SHC2;MAPK1;RASAL2,KEGG_2019_Mouse,black
Thyroid hormone signaling pathway,2/115,0.112990010336963,0.228953441998582,0,0,3.57359581000542,7.7920679547705,MAPK1;PLCB1,KEGG_2019_Mouse,black
Human immunodeficiency virus 1 infection,3/238,0.116856100496193,0.233712200992387,0,0,2.58806755867515,5.55609452136573,PPP3CA;PPP3R1;MAPK1,KEGG_2019_Mouse,black
Neurotrophin signaling pathway,2/121,0.122818201919793,0.242487219174976,0,0,3.39238552563883,7.11400223667125,SHC2;MAPK1,KEGG_2019_Mouse,black
Human T-cell leukemia virus 1 infection,3/245,0.124483270661605,0.242663590909964,0,0,2.51231149356735,5.23461189108249,PPP3CA;PPP3R1;MAPK1,KEGG_2019_Mouse,black
Collecting duct acid secretion,1/27,0.126656642302827,0.242994176726201,0,0,7.72105672105672,15.9538300108164,ATP6V0A1,KEGG_2019_Mouse,black
Sphingolipid signaling pathway,2/124,0.127808625420924,0.242994176726201,0,0,3.3084643693543,6.80624319809133,MAPK1;PLCB1,KEGG_2019_Mouse,black
Autophagy,2/130,0.137929359831855,0.259038066025679,0,0,3.15242346938776,6.24499379784287,DAPK1;MAPK1,KEGG_2019_Mouse,black
Apelin signaling pathway,2/138,0.151685215687714,0.281440038745879,0,0,2.96578631452581,5.59331833808979,MAPK1;PLCB1,KEGG_2019_Mouse,black
